sig_id,pert_type,gene_id
CGS001_NPC_96H:NSA2:1.5,trt_sh.cgs,10412
CGS001_NPC_96H:UGP2:1.5,trt_sh.cgs,7360
CGS001_NPC_96H:GSK3B:1.5,trt_sh.cgs,2932
CGS001_NPC_96H:USP16:1.5,trt_sh.cgs,10600
CGS001_NPC_96H:USP20:1.5,trt_sh.cgs,10868
CGS001_NPC_96H:ABAT:1.5,trt_sh.cgs,18
CGS001_NPC_96H:EFCAB2:1.5,trt_sh.cgs,84288
CGS001_NPC_96H:PDS5B:1.5,trt_sh.cgs,23047
CGS001_NPC_96H:SMYD3:1.5,trt_sh.cgs,64754
CGS001_NPC_96H:SFMBT1:1.5,trt_sh.cgs,51460
CGS001_NPC_96H:SEC61A2:1.5,trt_sh.cgs,55176
CGS001_NPC_96H:CLCN3:1.5,trt_sh.cgs,1182
CGS001_NPC_96H:GSK3A:1.5,trt_sh.cgs,2931
CGS001_NPC_96H:PEX12:1.5,trt_sh.cgs,5193
CGS001_NPC_96H:PEX19:1.5,trt_sh.cgs,5824
CGS001_NPC_96H:SLC2A1:1.5,trt_sh.cgs,6513
CGS001_NPC_96H:FTSJ1:1.5,trt_sh.cgs,24140
CGS001_NPC_96H:RAB1B:1.5,trt_sh.cgs,81876
CGS001_NPC_96H:GOLIM4:1.5,trt_sh.cgs,27333
CGS001_NPC_96H:LRRC40:1.5,trt_sh.cgs,55631
CGS001_NPC_96H:SLC16A6:1.5,trt_sh.cgs,9120
CGS001_NPC_96H:SLC36A1:1.5,trt_sh.cgs,206358
CGS001_NPC_96H:ZNHIT3:1.5,trt_sh.cgs,9326
CGS001_NPC_96H:FIBP:1.5,trt_sh.cgs,9158
CGS001_NPC_96H:SCAF8:1.5,trt_sh.cgs,22828
CGS001_NPC_96H:UVRAG:1.5,trt_sh.cgs,7405
CGS001_NPC_96H:WRN:1.5,trt_sh.cgs,7486
CGS001_NPC_96H:SLC25A22:1.5,trt_sh.cgs,79751
CGS001_NPC_96H:SUCLG1:1.5,trt_sh.cgs,8802
CGS001_NPC_96H:TTF1:1.5,trt_sh.cgs,7270
CGS001_NPC_96H:ZC3H4:1.5,trt_sh.cgs,23211
CGS001_NPC_96H:ATP6V1F:1.5,trt_sh.cgs,9296
CGS001_NPC_96H:RHOBTB1:1.5,trt_sh.cgs,9886
CGS001_NPC_96H:SKP2:1.5,trt_sh.cgs,6502
CGS001_NPC_96H:WWOX:1.5,trt_sh.cgs,51741
CGS001_NPC_96H:MAN2A2:1.5,trt_sh.cgs,4122
CGS001_NPC_96H:MRPL18:1.5,trt_sh.cgs,29074
CGS001_NPC_96H:PARL:1.5,trt_sh.cgs,55486
CGS001_NPC_96H:PUM2:1.5,trt_sh.cgs,23369
CGS001_NPC_96H:ZER1:1.5,trt_sh.cgs,10444
CGS001_NPC_96H:ERCC5:1.5,trt_sh.cgs,2073
CGS001_NPC_96H:CCT7:1.5,trt_sh.cgs,10574
CGS001_NPC_96H:CCT8:1.5,trt_sh.cgs,10694
CGS001_NPC_96H:PJA1:1.5,trt_sh.cgs,64219
CGS001_NPC_96H:PSMD5:1.5,trt_sh.cgs,5711
CGS001_NPC_96H:RPF1:1.5,trt_sh.cgs,80135
CGS001_NPC_96H:HIST1H2BD:1.5,trt_sh.cgs,3017
CGS001_NPC_96H:VAMP7:1.5,trt_sh.cgs,6845
CGS001_NPC_96H:RBBP6:1.5,trt_sh.cgs,5930
CGS001_NPC_96H:AKR1A1:1.5,trt_sh.cgs,10327
CGS001_NPC_96H:MGST2:1.5,trt_sh.cgs,4258
CGS001_NPC_96H:TRIP10:1.5,trt_sh.cgs,9322
CGS001_NPC_96H:BRPF1:1.5,trt_sh.cgs,7862
CGS001_NPC_96H:CMPK1:1.5,trt_sh.cgs,51727
CGS001_NPC_96H:ID4:1.5,trt_sh.cgs,3400
CGS001_NPC_96H:SRRM1:1.5,trt_sh.cgs,10250
CGS001_NPC_96H:SGK1:1.5,trt_sh.cgs,6446
CGS001_NPC_96H:ZBTB5:1.5,trt_sh.cgs,9925
CGS001_NPC_96H:AFG3L2:1.5,trt_sh.cgs,10939
CGS001_NPC_96H:ARHGEF5:1.5,trt_sh.cgs,7984
CGS001_NPC_96H:SMG7:1.5,trt_sh.cgs,9887
CGS001_NPC_96H:UTP18:1.5,trt_sh.cgs,51096
CGS001_NPC_96H:ASMTL:1.5,trt_sh.cgs,8623
CGS001_NPC_96H:IL1RAP:1.5,trt_sh.cgs,3556
CGS001_NPC_96H:KBTBD2:1.5,trt_sh.cgs,25948
CGS001_NPC_96H:MARK4:1.5,trt_sh.cgs,57787
CGS001_NPC_96H:ZBTB24:1.5,trt_sh.cgs,9841
CGS001_NPC_96H:NDUFB6:1.5,trt_sh.cgs,4712
CGS001_NPC_96H:CTNS:1.5,trt_sh.cgs,1497
CGS001_NPC_96H:CISH:1.5,trt_sh.cgs,1154
CGS001_NPC_96H:ATP1A3:1.5,trt_sh.cgs,478
CGS001_NPC_96H:FAM3C:1.5,trt_sh.cgs,10447
CGS001_NPC_96H:PPP4R1:1.5,trt_sh.cgs,9989
CGS001_NPC_96H:SRSF4:1.5,trt_sh.cgs,6429
CGS001_NPC_96H:RABGGTA:1.5,trt_sh.cgs,5875
CGS001_NPC_96H:EIF1B:1.5,trt_sh.cgs,10289
CGS001_NPC_96H:FEZ1:1.5,trt_sh.cgs,9638
CGS001_NPC_96H:YTHDF2:1.5,trt_sh.cgs,51441
CGS001_NPC_96H:ETFA:1.5,trt_sh.cgs,2108
CGS001_NPC_96H:GTDC1:1.5,trt_sh.cgs,79712
CGS001_NPC_96H:BRAF:1.5,trt_sh.cgs,673
CGS001_NPC_96H:CLASRP:1.5,trt_sh.cgs,11129
CGS001_NPC_96H:SEC24B:1.5,trt_sh.cgs,10427
CGS001_NPC_96H:SEC24C:1.5,trt_sh.cgs,9632
CGS001_NPC_96H:BAZ1B:1.5,trt_sh.cgs,9031
CGS001_NPC_96H:BAZ2B:1.5,trt_sh.cgs,29994
CGS001_NPC_96H:EPB41L4B:1.5,trt_sh.cgs,54566
CGS001_NPC_96H:FAM114A2:1.5,trt_sh.cgs,10827
CGS001_NPC_96H:PPP3CA:1.5,trt_sh.cgs,5530
CGS001_NPC_96H:KAZALD1:1.5,trt_sh.cgs,81621
CGS001_NPC_96H:ACSL1:1.5,trt_sh.cgs,2180
CGS001_NPC_96H:CACNA1C:1.5,trt_sh.cgs,775
CGS001_NPC_96H:QRSL1:1.5,trt_sh.cgs,55278
CGS001_NPC_96H:TOMM22:1.5,trt_sh.cgs,56993
CGS001_NPC_96H:PPP2R5B:1.5,trt_sh.cgs,5526
CGS001_NPC_96H:UXT:1.5,trt_sh.cgs,8409
CGS001_NPC_96H:HLF:1.5,trt_sh.cgs,3131
CGS001_NPC_96H:TLE3:1.5,trt_sh.cgs,7090
CGS001_NPC_96H:AP1B1:1.5,trt_sh.cgs,162
CGS001_NPC_96H:CREB3L2:1.5,trt_sh.cgs,64764
CGS001_NPC_96H:PMPCB:1.5,trt_sh.cgs,9512
CGS001_NPC_96H:DNAJB12:1.5,trt_sh.cgs,54788
CGS001_NPC_96H:PPP2R3A:1.5,trt_sh.cgs,5523
CGS001_NPC_96H:ALMS1:1.5,trt_sh.cgs,7840
CGS001_NPC_96H:RAB3GAP1:1.5,trt_sh.cgs,22930
CGS001_NPC_96H:STAT6:1.5,trt_sh.cgs,6778
CGS001_NPC_96H:GPRC5C:1.5,trt_sh.cgs,55890
CGS001_NPC_96H:RAD23B:1.5,trt_sh.cgs,5887
CGS001_NPC_96H:GMEB2:1.5,trt_sh.cgs,26205
CGS001_NPC_96H:NAA50:1.5,trt_sh.cgs,80218
CGS001_NPC_96H:KCTD2:1.5,trt_sh.cgs,23510
CGS001_NPC_96H:ASAP2:1.5,trt_sh.cgs,8853
CGS001_NPC_96H:KDELR3:1.5,trt_sh.cgs,11015
CGS001_NPC_96H:CHCHD7:1.5,trt_sh.cgs,79145
CGS001_NPC_96H:SETDB1:1.5,trt_sh.cgs,9869
CGS001_NPC_96H:ERCC1:1.5,trt_sh.cgs,2067
CGS001_NPC_96H:SETD1B:1.5,trt_sh.cgs,23067
CGS001_NPC_96H:MPDZ:1.5,trt_sh.cgs,8777
CGS001_NPC_96H:ZAP70:1.5,trt_sh.cgs,7535
CGS001_NPC_96H:ASH2L:1.5,trt_sh.cgs,9070
CGS001_NPC_96H:CRADD:1.5,trt_sh.cgs,8738
CGS001_NPC_96H:ENTPD6:1.5,trt_sh.cgs,955
CGS001_NPC_96H:LAMTOR3:1.5,trt_sh.cgs,8649
CGS001_NPC_96H:HGS:1.5,trt_sh.cgs,9146
CGS001_NPC_96H:PKD1:1.5,trt_sh.cgs,5310
CGS001_NPC_96H:OGFOD1:1.5,trt_sh.cgs,55239
CGS001_NPC_96H:ERCC6L:1.5,trt_sh.cgs,54821
CGS001_NPC_96H:KHDRBS1:1.5,trt_sh.cgs,10657
CGS001_NPC_96H:LHPP:1.5,trt_sh.cgs,64077
CGS001_NPC_96H:IKBKG:1.5,trt_sh.cgs,8517
CGS001_NPC_96H:ZRSR2:1.5,trt_sh.cgs,8233
CGS001_NPC_96H:GGA2:1.5,trt_sh.cgs,23062
CGS001_NPC_96H:DDOST:1.5,trt_sh.cgs,1650
