sig_id,pert_type,gene_id
XPR042_U251MG.311_96H:O11,trt_xpr,8520
XPR042_U251MG.311_96H:K15,trt_xpr,8520
XPR042_U251MG.311_96H:C03,trt_xpr,8520
XPR042_U251MG.311_96H:A19,trt_xpr,8520
XPR017_U251MG.311_96H:E14,trt_xpr,8520
XPR017_U251MG.311_96H:K10,trt_xpr,8520
XPR047_U251MG.311_96H:I10,trt_xpr,9903
XPR047_U251MG.311_96H:M14,trt_xpr,9903
XPR018_U251MG.311_96H:B12,trt_xpr,7994
XPR018_U251MG.311_96H:F24,trt_xpr,7994
XPR043_U251MG.311_96H:E04,trt_xpr,23522
XPR018_U251MG.311_96H:D04,trt_xpr,23522
XPR018_U251MG.311_96H:F06,trt_xpr,23522
XPR043_U251MG.311_96H:I08,trt_xpr,23522
XPR043_U251MG.311_96H:G16,trt_xpr,23522
XPR043_U251MG.311_96H:I18,trt_xpr,23522
XPR039_U251MG.311_96H:G19,trt_xpr,387
XPR008_U251MG.311_96H:E22,trt_xpr,387
XPR039_U251MG.311_96H:M01,trt_xpr,387
XPR008_U251MG.311_96H:M10,trt_xpr,387
XPR039_U251MG.311_96H:C15,trt_xpr,387
XPR039_U251MG.311_96H:E09,trt_xpr,387
XPR039_U251MG.311_96H:G13,trt_xpr,387
XPR047_U251MG.311_96H:L07,trt_xpr,23076
XPR047_U251MG.311_96H:P19,trt_xpr,23076
XPR047_U251MG.311_96H:F18,trt_xpr,10732
XPR047_U251MG.311_96H:J18,trt_xpr,10732
XPR047_U251MG.311_96H:A07,trt_xpr,10270
XPR047_U251MG.311_96H:C19,trt_xpr,10270
XPR041_U251MG.311_96H:N20,trt_xpr,9531
XPR012_U251MG.311_96H:M04,trt_xpr,9531
XPR012_U251MG.311_96H:M10,trt_xpr,9531
XPR041_U251MG.311_96H:P20,trt_xpr,9531
XPR041_U251MG.311_96H:H10,trt_xpr,9531
XPR040_U251MG.311_96H:C06,trt_xpr,6347
XPR040_U251MG.311_96H:G12,trt_xpr,6347
XPR040_U251MG.311_96H:G20,trt_xpr,6347
XPR040_U251MG.311_96H:O04,trt_xpr,6347
XPR047_U251MG.311_96H:N23,trt_xpr,23029
XPR047_U251MG.311_96H:P05,trt_xpr,23029
XPR014_U251MG.311_96H:E11,trt_xpr,9467
XPR029_U251MG.311_96H:B21,trt_xpr,9467
XPR039_U251MG.311_96H:K04,trt_xpr,9467
XPR019_U251MG.311_96H:C16,trt_xpr,9467
XPR039_U251MG.311_96H:K16,trt_xpr,9467
XPR019_U251MG.311_96H:L19,trt_xpr,9467
XPR039_U251MG.311_96H:K06,trt_xpr,9467
XPR046_U251MG.311_96H:B18,trt_xpr,93594
XPR046_U251MG.311_96H:J24,trt_xpr,93594
XPR047_U251MG.311_96H:H20,trt_xpr,1831
XPR047_U251MG.311_96H:P18,trt_xpr,1831
XPR045_U251MG.311_96H:G23,trt_xpr,30
XPR045_U251MG.311_96H:K23,trt_xpr,30
XPR046_U251MG.311_96H:G07,trt_xpr,652
XPR046_U251MG.311_96H:K07,trt_xpr,652
XPR047_U251MG.311_96H:C17,trt_xpr,10491
XPR047_U251MG.311_96H:M23,trt_xpr,10491
XPR047_U251MG.311_96H:C18,trt_xpr,55556
XPR047_U251MG.311_96H:G16,trt_xpr,55556
XPR046_U251MG.311_96H:O16,trt_xpr,4232
XPR020_U251MG.311_96H:D15,trt_xpr,4232
XPR020_U251MG.311_96H:D23,trt_xpr,4232
XPR046_U251MG.311_96H:C04,trt_xpr,4232
XPR047_U251MG.311_96H:D17,trt_xpr,29937
XPR047_U251MG.311_96H:F17,trt_xpr,29937
XPR045_U251MG.311_96H:H09,trt_xpr,9128
XPR045_U251MG.311_96H:L09,trt_xpr,9128
XPR045_U251MG.311_96H:N11,trt_xpr,9128
XPR047_U251MG.311_96H:B09,trt_xpr,7905
XPR047_U251MG.311_96H:D07,trt_xpr,7905
XPR045_U251MG.311_96H:D16,trt_xpr,89910
XPR045_U251MG.311_96H:D18,trt_xpr,89910
XPR046_U251MG.311_96H:D16,trt_xpr,9690
XPR046_U251MG.311_96H:L02,trt_xpr,9690
XPR008_U251MG.311_96H:A18,trt_xpr,211
XPR023_U251MG.311_96H:H14,trt_xpr,211
XPR036_U251MG.311_96H:L06,trt_xpr,211
XPR042_U251MG.311_96H:D19,trt_xpr,211
XPR036_U251MG.311_96H:F04,trt_xpr,211
XPR008_U251MG.311_96H:K16,trt_xpr,211
XPR042_U251MG.311_96H:B23,trt_xpr,211
XPR024_U251MG.311_96H:M19,trt_xpr,211
XPR020_U251MG.311_96H:A14,trt_xpr,211
XPR042_U251MG.311_96H:N21,trt_xpr,211
XPR020_U251MG.311_96H:I08,trt_xpr,211
XPR042_U251MG.311_96H:P05,trt_xpr,211
XPR042_U251MG.311_96H:H13,trt_xpr,211
XPR042_U251MG.311_96H:L09,trt_xpr,211
XPR008_U251MG.311_96H:A14,trt_xpr,207
XPR036_U251MG.311_96H:P10,trt_xpr,207
XPR023_U251MG.311_96H:B22,trt_xpr,207
XPR008_U251MG.311_96H:A15,trt_xpr,207
XPR008_U251MG.311_96H:G11,trt_xpr,207
XPR036_U251MG.311_96H:P12,trt_xpr,207
XPR015_U251MG.311_96H:E14,trt_xpr,207
XPR032_U251MG.311_96H:L16,trt_xpr,207
XPR041_U251MG.311_96H:K01,trt_xpr,207
XPR022_U251MG.311_96H:J04,trt_xpr,207
XPR041_U251MG.311_96H:C09,trt_xpr,207
XPR012_U251MG.311_96H:A15,trt_xpr,84159
XPR040_U251MG.311_96H:H12,trt_xpr,84159
XPR040_U251MG.311_96H:H22,trt_xpr,84159
XPR012_U251MG.311_96H:C23,trt_xpr,84159
XPR040_U251MG.311_96H:F14,trt_xpr,84159
XPR040_U251MG.311_96H:C23,trt_xpr,1788
XPR015_U251MG.311_96H:F14,trt_xpr,1788
XPR015_U251MG.311_96H:F22,trt_xpr,1788
XPR040_U251MG.311_96H:C11,trt_xpr,1788
XPR042_U251MG.311_96H:E02,trt_xpr,1788
XPR042_U251MG.311_96H:O10,trt_xpr,1788
XPR045_U251MG.311_96H:I05,trt_xpr,55837
XPR045_U251MG.311_96H:M07,trt_xpr,55837
XPR046_U251MG.311_96H:J03,trt_xpr,29890
XPR046_U251MG.311_96H:L19,trt_xpr,29890
XPR026_U251MG.311_96H:A12,trt_xpr,10318
XPR026_U251MG.311_96H:A24,trt_xpr,10318
XPR046_U251MG.311_96H:I11,trt_xpr,1277
XPR046_U251MG.311_96H:M05,trt_xpr,1277
XPR046_U251MG.311_96H:O01,trt_xpr,1277
XPR039_U251MG.311_96H:L12,trt_xpr,2274
XPR037_U251MG.311_96H:E12,trt_xpr,2274
XPR037_U251MG.311_96H:G12,trt_xpr,2274
XPR039_U251MG.311_96H:D04,trt_xpr,2274
XPR039_U251MG.311_96H:H14,trt_xpr,2274
XPR047_U251MG.311_96H:K18,trt_xpr,2184
XPR047_U251MG.311_96H:K20,trt_xpr,2184
XPR047_U251MG.311_96H:E24,trt_xpr,8091
XPR047_U251MG.311_96H:O14,trt_xpr,8091
XPR037_U251MG.311_96H:B04,trt_xpr,3033
XPR018_U251MG.311_96H:B04,trt_xpr,3033
XPR047_U251MG.311_96H:N08,trt_xpr,3033
XPR038_U251MG.311_96H:L18,trt_xpr,3033
XPR031_U251MG.311_96H:B04,trt_xpr,3033
XPR039_U251MG.311_96H:F18,trt_xpr,3033
XPR032_U251MG.311_96H:B04,trt_xpr,3033
XPR023_U251MG.311_96H:B04,trt_xpr,3033
XPR008_U251MG.311_96H:B04,trt_xpr,3033
XPR012_U251MG.311_96H:B04,trt_xpr,3033
XPR045_U251MG.311_96H:L10,trt_xpr,3033
XPR013_U251MG.311_96H:B04,trt_xpr,3033
XPR020_U251MG.311_96H:B04,trt_xpr,3033
XPR047_U251MG.311_96H:F04,trt_xpr,3033
XPR043_U251MG.311_96H:P14,trt_xpr,3033
XPR038_U251MG.311_96H:B04,trt_xpr,3033
XPR022_U251MG.311_96H:B04,trt_xpr,3033
XPR017_U251MG.311_96H:B04,trt_xpr,3033
XPR034_U251MG.311_96H:B04,trt_xpr,3033
XPR019_U251MG.311_96H:B04,trt_xpr,3033
XPR028_U251MG.311_96H:B04,trt_xpr,3033
XPR040_U251MG.311_96H:B18,trt_xpr,3033
XPR016_U251MG.311_96H:B04,trt_xpr,3033
XPR041_U251MG.311_96H:L18,trt_xpr,3033
XPR041_U251MG.311_96H:F16,trt_xpr,3033
XPR046_U251MG.311_96H:B04,trt_xpr,3033
XPR026_U251MG.311_96H:B04,trt_xpr,3033
XPR041_U251MG.311_96H:B04,trt_xpr,3033
XPR047_U251MG.311_96H:B04,trt_xpr,3033
XPR043_U251MG.311_96H:B04,trt_xpr,3033
XPR043_U251MG.311_96H:F22,trt_xpr,3033
XPR021_U251MG.311_96H:B04,trt_xpr,3033
XPR046_U251MG.311_96H:P14,trt_xpr,3033
XPR042_U251MG.311_96H:N22,trt_xpr,3033
XPR036_U251MG.311_96H:B04,trt_xpr,3033
XPR042_U251MG.311_96H:P12,trt_xpr,3033
XPR044_U251MG.311_96H:D24,trt_xpr,3033
XPR042_U251MG.311_96H:B04,trt_xpr,3033
XPR029_U251MG.311_96H:B04,trt_xpr,3033
XPR040_U251MG.311_96H:N12,trt_xpr,3033
XPR035_U251MG.311_96H:B04,trt_xpr,3033
XPR044_U251MG.311_96H:B04,trt_xpr,3033
XPR015_U251MG.311_96H:B04,trt_xpr,3033
XPR024_U251MG.311_96H:B04,trt_xpr,3033
XPR014_U251MG.311_96H:B04,trt_xpr,3033
XPR030_U251MG.311_96H:B04,trt_xpr,3033
XPR033_U251MG.311_96H:B04,trt_xpr,3033
XPR010_U251MG.311_96H:B04,trt_xpr,3033
XPR039_U251MG.311_96H:H10,trt_xpr,3033
XPR045_U251MG.311_96H:B04,trt_xpr,3033
XPR044_U251MG.311_96H:H12,trt_xpr,3033
XPR011_U251MG.311_96H:B04,trt_xpr,3033
XPR042_U251MG.311_96H:D07,trt_xpr,3033
XPR025_U251MG.311_96H:B04,trt_xpr,3033
XPR045_U251MG.311_96H:N16,trt_xpr,3033
XPR027_U251MG.311_96H:B04,trt_xpr,3033
XPR039_U251MG.311_96H:B04,trt_xpr,3033
XPR009_U251MG.311_96H:B04,trt_xpr,3033
XPR040_U251MG.311_96H:B04,trt_xpr,3033
XPR038_U251MG.311_96H:P14,trt_xpr,3033
XPR046_U251MG.311_96H:P04,trt_xpr,3033
XPR027_U251MG.311_96H:M23,trt_xpr,3033
XPR011_U251MG.311_96H:P17,trt_xpr,3033
XPR042_U251MG.311_96H:N19,trt_xpr,3033
XPR034_U251MG.311_96H:N03,trt_xpr,3033
XPR042_U251MG.311_96H:D11,trt_xpr,3033
XPR037_U251MG.311_96H:D06,trt_xpr,3033
XPR019_U251MG.311_96H:B10,trt_xpr,3988
XPR040_U251MG.311_96H:P05,trt_xpr,3988
XPR019_U251MG.311_96H:J04,trt_xpr,3988
XPR040_U251MG.311_96H:B17,trt_xpr,3988
XPR040_U251MG.311_96H:D07,trt_xpr,3988
XPR040_U251MG.311_96H:F11,trt_xpr,3988
XPR038_U251MG.311_96H:E24,trt_xpr,5058
XPR038_U251MG.311_96H:I02,trt_xpr,5058
XPR038_U251MG.311_96H:O06,trt_xpr,5058
XPR022_U251MG.311_96H:E24,trt_xpr,10298
XPR042_U251MG.311_96H:M15,trt_xpr,10298
XPR042_U251MG.311_96H:C07,trt_xpr,10298
XPR042_U251MG.311_96H:G21,trt_xpr,10298
XPR042_U251MG.311_96H:I23,trt_xpr,10298
XPR042_U251MG.311_96H:K11,trt_xpr,10298
XPR042_U251MG.311_96H:O05,trt_xpr,10298
XPR013_U251MG.311_96H:G17,trt_xpr,142
XPR028_U251MG.311_96H:D05,trt_xpr,142
XPR042_U251MG.311_96H:J19,trt_xpr,142
XPR018_U251MG.311_96H:A18,trt_xpr,142
XPR042_U251MG.311_96H:B19,trt_xpr,142
XPR036_U251MG.311_96H:G13,trt_xpr,142
XPR018_U251MG.311_96H:M24,trt_xpr,142
XPR035_U251MG.311_96H:D22,trt_xpr,142
XPR042_U251MG.311_96H:L05,trt_xpr,142
XPR023_U251MG.311_96H:K13,trt_xpr,10038
XPR038_U251MG.311_96H:I06,trt_xpr,10038
XPR038_U251MG.311_96H:K02,trt_xpr,10038
XPR023_U251MG.311_96H:O05,trt_xpr,10038
XPR031_U251MG.311_96H:P10,trt_xpr,10038
XPR038_U251MG.311_96H:A20,trt_xpr,10038
XPR047_U251MG.311_96H:D24,trt_xpr,66008
XPR047_U251MG.311_96H:P22,trt_xpr,66008
XPR047_U251MG.311_96H:F12,trt_xpr,23321
XPR047_U251MG.311_96H:P08,trt_xpr,23321
XPR045_U251MG.311_96H:A19,trt_xpr,84890
XPR011_U251MG.311_96H:D05,trt_xpr,84890
XPR011_U251MG.311_96H:P23,trt_xpr,84890
XPR045_U251MG.311_96H:E19,trt_xpr,84890
XPR045_U251MG.311_96H:A13,trt_xpr,84890
XPR045_U251MG.311_96H:E05,trt_xpr,84890
XPR046_U251MG.311_96H:C13,trt_xpr,2920
XPR046_U251MG.311_96H:I13,trt_xpr,2920
XPR046_U251MG.311_96H:K09,trt_xpr,2920
XPR046_U251MG.311_96H:B07,trt_xpr,5909
XPR046_U251MG.311_96H:F11,trt_xpr,5909
XPR047_U251MG.311_96H:H02,trt_xpr,9797
XPR047_U251MG.311_96H:N16,trt_xpr,9797
XPR008_U251MG.311_96H:M15,trt_xpr,39
XPR042_U251MG.311_96H:F11,trt_xpr,39
XPR023_U251MG.311_96H:N03,trt_xpr,39
XPR015_U251MG.311_96H:O11,trt_xpr,39
XPR042_U251MG.311_96H:F05,trt_xpr,39
XPR032_U251MG.311_96H:L22,trt_xpr,39
XPR042_U251MG.311_96H:H15,trt_xpr,39
XPR039_U251MG.311_96H:P17,trt_xpr,351
XPR021_U251MG.311_96H:D08,trt_xpr,351
XPR039_U251MG.311_96H:H23,trt_xpr,351
XPR022_U251MG.311_96H:J07,trt_xpr,351
XPR031_U251MG.311_96H:P22,trt_xpr,351
XPR039_U251MG.311_96H:F15,trt_xpr,351
XPR047_U251MG.311_96H:E09,trt_xpr,1282
XPR047_U251MG.311_96H:E11,trt_xpr,1282
XPR044_U251MG.311_96H:I14,trt_xpr,1738
XPR010_U251MG.311_96H:J19,trt_xpr,1738
XPR026_U251MG.311_96H:G22,trt_xpr,1738
XPR033_U251MG.311_96H:J10,trt_xpr,1738
XPR037_U251MG.311_96H:C24,trt_xpr,1738
XPR044_U251MG.311_96H:G04,trt_xpr,1738
XPR044_U251MG.311_96H:K24,trt_xpr,1738
XPR047_U251MG.311_96H:M05,trt_xpr,1845
XPR047_U251MG.311_96H:O03,trt_xpr,1845
XPR038_U251MG.311_96H:G17,trt_xpr,1846
XPR016_U251MG.311_96H:C19,trt_xpr,1846
XPR038_U251MG.311_96H:E13,trt_xpr,1846
XPR016_U251MG.311_96H:M03,trt_xpr,1846
XPR038_U251MG.311_96H:G05,trt_xpr,1846
XPR038_U251MG.311_96H:C11,trt_xpr,1846
XPR038_U251MG.311_96H:O15,trt_xpr,1846
XPR008_U251MG.311_96H:G01,trt_xpr,1848
XPR008_U251MG.311_96H:E09,trt_xpr,1848
XPR038_U251MG.311_96H:C03,trt_xpr,1848
XPR038_U251MG.311_96H:G21,trt_xpr,1848
XPR016_U251MG.311_96H:K18,trt_xpr,8726
XPR016_U251MG.311_96H:C08,trt_xpr,8726
XPR046_U251MG.311_96H:C02,trt_xpr,2946
XPR046_U251MG.311_96H:O14,trt_xpr,2946
XPR046_U251MG.311_96H:O22,trt_xpr,2946
XPR045_U251MG.311_96H:M24,trt_xpr,51031
XPR045_U251MG.311_96H:O16,trt_xpr,51031
XPR038_U251MG.311_96H:D23,trt_xpr,8202
XPR021_U251MG.311_96H:G22,trt_xpr,8202
XPR021_U251MG.311_96H:K08,trt_xpr,8202
XPR038_U251MG.311_96H:B07,trt_xpr,8202
XPR038_U251MG.311_96H:H09,trt_xpr,8202
XPR038_U251MG.311_96H:L05,trt_xpr,8202
XPR047_U251MG.311_96H:J13,trt_xpr,5827
XPR047_U251MG.311_96H:J19,trt_xpr,5827
XPR013_U251MG.311_96H:G24,trt_xpr,26227
XPR028_U251MG.311_96H:H22,trt_xpr,26227
XPR042_U251MG.311_96H:J15,trt_xpr,26227
XPR042_U251MG.311_96H:B09,trt_xpr,26227
XPR036_U251MG.311_96H:C02,trt_xpr,26227
XPR018_U251MG.311_96H:H01,trt_xpr,26227
XPR042_U251MG.311_96H:P21,trt_xpr,26227
XPR021_U251MG.311_96H:O22,trt_xpr,26227
XPR045_U251MG.311_96H:D11,trt_xpr,5720
XPR045_U251MG.311_96H:L19,trt_xpr,5720
XPR045_U251MG.311_96H:B15,trt_xpr,5721
XPR045_U251MG.311_96H:L01,trt_xpr,5721
XPR038_U251MG.311_96H:C05,trt_xpr,2185
XPR038_U251MG.311_96H:I11,trt_xpr,2185
XPR038_U251MG.311_96H:K09,trt_xpr,2185
XPR038_U251MG.311_96H:M23,trt_xpr,2185
XPR038_U251MG.311_96H:O11,trt_xpr,2185
XPR047_U251MG.311_96H:D03,trt_xpr,22934
XPR047_U251MG.311_96H:J09,trt_xpr,22934
XPR041_U251MG.311_96H:O04,trt_xpr,6195
XPR019_U251MG.311_96H:K10,trt_xpr,6195
XPR036_U251MG.311_96H:D04,trt_xpr,6195
XPR041_U251MG.311_96H:G16,trt_xpr,6195
XPR041_U251MG.311_96H:K10,trt_xpr,6195
XPR047_U251MG.311_96H:J04,trt_xpr,58472
XPR047_U251MG.311_96H:N04,trt_xpr,58472
XPR042_U251MG.311_96H:H17,trt_xpr,7398
XPR032_U251MG.311_96H:H15,trt_xpr,7398
XPR015_U251MG.311_96H:G23,trt_xpr,7398
XPR032_U251MG.311_96H:N01,trt_xpr,7398
XPR042_U251MG.311_96H:J09,trt_xpr,7398
XPR015_U251MG.311_96H:M01,trt_xpr,7398
XPR020_U251MG.311_96H:A22,trt_xpr,7398
XPR042_U251MG.311_96H:F17,trt_xpr,7398
XPR042_U251MG.311_96H:L13,trt_xpr,7398
XPR008_U251MG.311_96H:A20,trt_xpr,7874
XPR008_U251MG.311_96H:E14,trt_xpr,7874
XPR042_U251MG.311_96H:G23,trt_xpr,7874
XPR042_U251MG.311_96H:I09,trt_xpr,7874
XPR042_U251MG.311_96H:K01,trt_xpr,7874
XPR011_U251MG.311_96H:M08,trt_xpr,102
XPR041_U251MG.311_96H:P08,trt_xpr,102
XPR041_U251MG.311_96H:L08,trt_xpr,102
XPR011_U251MG.311_96H:O10,trt_xpr,102
XPR041_U251MG.311_96H:N24,trt_xpr,102
XPR047_U251MG.311_96H:A13,trt_xpr,665
XPR047_U251MG.311_96H:O11,trt_xpr,665
XPR046_U251MG.311_96H:G13,trt_xpr,10904
XPR046_U251MG.311_96H:M11,trt_xpr,10904
XPR026_U251MG.311_96H:O16,trt_xpr,10682
XPR010_U251MG.311_96H:J20,trt_xpr,10682
XPR023_U251MG.311_96H:L05,trt_xpr,10682
XPR037_U251MG.311_96H:C08,trt_xpr,10682
XPR034_U251MG.311_96H:O09,trt_xpr,10682
XPR047_U251MG.311_96H:C14,trt_xpr,1994
XPR047_U251MG.311_96H:M08,trt_xpr,1994
XPR016_U251MG.311_96H:H14,trt_xpr,355
XPR041_U251MG.311_96H:J20,trt_xpr,355
XPR016_U251MG.311_96H:N24,trt_xpr,355
XPR041_U251MG.311_96H:P02,trt_xpr,355
XPR041_U251MG.311_96H:F10,trt_xpr,355
XPR047_U251MG.311_96H:A14,trt_xpr,26020
XPR047_U251MG.311_96H:O22,trt_xpr,26020
XPR046_U251MG.311_96H:H05,trt_xpr,8731
XPR046_U251MG.311_96H:P07,trt_xpr,8731
XPR046_U251MG.311_96H:J23,trt_xpr,6275
XPR046_U251MG.311_96H:N19,trt_xpr,6275
XPR046_U251MG.311_96H:P17,trt_xpr,6275
XPR045_U251MG.311_96H:B08,trt_xpr,9519
XPR045_U251MG.311_96H:N24,trt_xpr,9519
XPR045_U251MG.311_96H:D14,trt_xpr,9217
XPR045_U251MG.311_96H:N14,trt_xpr,9217
XPR047_U251MG.311_96H:C03,trt_xpr,63874
XPR047_U251MG.311_96H:E19,trt_xpr,63874
XPR042_U251MG.311_96H:L24,trt_xpr,57406
XPR011_U251MG.311_96H:G02,trt_xpr,57406
XPR011_U251MG.311_96H:O24,trt_xpr,57406
XPR042_U251MG.311_96H:L16,trt_xpr,57406
XPR042_U251MG.311_96H:N18,trt_xpr,57406
XPR016_U251MG.311_96H:E21,trt_xpr,8446
XPR016_U251MG.311_96H:K05,trt_xpr,8446
XPR045_U251MG.311_96H:G07,trt_xpr,11072
XPR045_U251MG.311_96H:K11,trt_xpr,11072
XPR047_U251MG.311_96H:M13,trt_xpr,56940
XPR047_U251MG.311_96H:O13,trt_xpr,56940
XPR047_U251MG.311_96H:A21,trt_xpr,6990
XPR047_U251MG.311_96H:M21,trt_xpr,6990
XPR041_U251MG.311_96H:C12,trt_xpr,2131
XPR016_U251MG.311_96H:F20,trt_xpr,2131
XPR016_U251MG.311_96H:J06,trt_xpr,2131
XPR041_U251MG.311_96H:C10,trt_xpr,2131
XPR041_U251MG.311_96H:G12,trt_xpr,2131
XPR031_U251MG.311_96H:P03,trt_xpr,5211
XPR043_U251MG.311_96H:D24,trt_xpr,8624
XPR022_U251MG.311_96H:I04,trt_xpr,8624
XPR043_U251MG.311_96H:D22,trt_xpr,8624
XPR022_U251MG.311_96H:O06,trt_xpr,8624
XPR043_U251MG.311_96H:H10,trt_xpr,8624
XPR043_U251MG.311_96H:P16,trt_xpr,8624
XPR013_U251MG.311_96H:D13,trt_xpr,4860
XPR042_U251MG.311_96H:J07,trt_xpr,4860
XPR029_U251MG.311_96H:K10,trt_xpr,4860
XPR042_U251MG.311_96H:B21,trt_xpr,4860
XPR029_U251MG.311_96H:K14,trt_xpr,4860
XPR013_U251MG.311_96H:H13,trt_xpr,4860
XPR042_U251MG.311_96H:B07,trt_xpr,4860
XPR036_U251MG.311_96H:D05,trt_xpr,4860
XPR018_U251MG.311_96H:H24,trt_xpr,4860
XPR045_U251MG.311_96H:B18,trt_xpr,10190
XPR045_U251MG.311_96H:N02,trt_xpr,10190
XPR041_U251MG.311_96H:E06,trt_xpr,9097
XPR041_U251MG.311_96H:E08,trt_xpr,9097
XPR041_U251MG.311_96H:M08,trt_xpr,9097
XPR041_U251MG.311_96H:O22,trt_xpr,9097
XPR042_U251MG.311_96H:K03,trt_xpr,7852
XPR015_U251MG.311_96H:D23,trt_xpr,7852
XPR015_U251MG.311_96H:P13,trt_xpr,7852
XPR042_U251MG.311_96H:K21,trt_xpr,7852
XPR042_U251MG.311_96H:K23,trt_xpr,7852
XPR042_U251MG.311_96H:M19,trt_xpr,7852
XPR045_U251MG.311_96H:E24,trt_xpr,29083
XPR045_U251MG.311_96H:M02,trt_xpr,29083
XPR047_U251MG.311_96H:A20,trt_xpr,55793
XPR016_U251MG.311_96H:J20,trt_xpr,55793
XPR047_U251MG.311_96H:G12,trt_xpr,55793
XPR016_U251MG.311_96H:N14,trt_xpr,55793
XPR031_U251MG.311_96H:E04,trt_xpr,23244
XPR040_U251MG.311_96H:J23,trt_xpr,23244
XPR040_U251MG.311_96H:F21,trt_xpr,23244
XPR031_U251MG.311_96H:I20,trt_xpr,23244
XPR040_U251MG.311_96H:N11,trt_xpr,23244
XPR040_U251MG.311_96H:N21,trt_xpr,23244
XPR022_U251MG.311_96H:F05,trt_xpr,5925
XPR022_U251MG.311_96H:P07,trt_xpr,5925
XPR014_U251MG.311_96H:A15,trt_xpr,6284
XPR038_U251MG.311_96H:H19,trt_xpr,6284
XPR029_U251MG.311_96H:B07,trt_xpr,6284
XPR038_U251MG.311_96H:H15,trt_xpr,6284
XPR019_U251MG.311_96H:M08,trt_xpr,6284
XPR021_U251MG.311_96H:I12,trt_xpr,6284
XPR038_U251MG.311_96H:J05,trt_xpr,6284
XPR046_U251MG.311_96H:K03,trt_xpr,10776
XPR046_U251MG.311_96H:O03,trt_xpr,10776
XPR024_U251MG.311_96H:B15,trt_xpr,124583
XPR009_U251MG.311_96H:A11,trt_xpr,124583
XPR042_U251MG.311_96H:F01,trt_xpr,124583
XPR042_U251MG.311_96H:D21,trt_xpr,124583
XPR024_U251MG.311_96H:F08,trt_xpr,124583
XPR009_U251MG.311_96H:K01,trt_xpr,124583
XPR015_U251MG.311_96H:J22,trt_xpr,124583
XPR030_U251MG.311_96H:F19,trt_xpr,124583
XPR042_U251MG.311_96H:D13,trt_xpr,124583
XPR042_U251MG.311_96H:L15,trt_xpr,124583
XPR016_U251MG.311_96H:C23,trt_xpr,124583
XPR030_U251MG.311_96H:L01,trt_xpr,124583
XPR042_U251MG.311_96H:J01,trt_xpr,124583
XPR020_U251MG.311_96H:L21,trt_xpr,124583
XPR021_U251MG.311_96H:N11,trt_xpr,124583
XPR042_U251MG.311_96H:F15,trt_xpr,124583
XPR047_U251MG.311_96H:E03,trt_xpr,10695
XPR047_U251MG.311_96H:I11,trt_xpr,10695
XPR046_U251MG.311_96H:K01,trt_xpr,55038
XPR046_U251MG.311_96H:O19,trt_xpr,55038
XPR014_U251MG.311_96H:D16,trt_xpr,25932
XPR043_U251MG.311_96H:N07,trt_xpr,25932
XPR014_U251MG.311_96H:L08,trt_xpr,25932
XPR043_U251MG.311_96H:L03,trt_xpr,25932
XPR043_U251MG.311_96H:N09,trt_xpr,25932
XPR038_U251MG.311_96H:F06,trt_xpr,79080
XPR013_U251MG.311_96H:L17,trt_xpr,79080
XPR013_U251MG.311_96H:P05,trt_xpr,79080
XPR038_U251MG.311_96H:L04,trt_xpr,79080
XPR038_U251MG.311_96H:J04,trt_xpr,79080
XPR046_U251MG.311_96H:M13,trt_xpr,80212
XPR046_U251MG.311_96H:O21,trt_xpr,80212
XPR010_U251MG.311_96H:H22,trt_xpr,1956
XPR026_U251MG.311_96H:H01,trt_xpr,1956
XPR026_U251MG.311_96H:E10,trt_xpr,1956
XPR010_U251MG.311_96H:P06,trt_xpr,1956
XPR037_U251MG.311_96H:C10,trt_xpr,1956
XPR034_U251MG.311_96H:M13,trt_xpr,1956
XPR044_U251MG.311_96H:C03,trt_xpr,1956
XPR044_U251MG.311_96H:O05,trt_xpr,1956
XPR039_U251MG.311_96H:H17,trt_xpr,2954
XPR022_U251MG.311_96H:J19,trt_xpr,2954
XPR023_U251MG.311_96H:K23,trt_xpr,2954
XPR039_U251MG.311_96H:J23,trt_xpr,2954
XPR039_U251MG.311_96H:B07,trt_xpr,2954
XPR046_U251MG.311_96H:K20,trt_xpr,4482
XPR046_U251MG.311_96H:O24,trt_xpr,4482
XPR047_U251MG.311_96H:E20,trt_xpr,9053
XPR047_U251MG.311_96H:I04,trt_xpr,9053
XPR047_U251MG.311_96H:I12,trt_xpr,25874
XPR047_U251MG.311_96H:M22,trt_xpr,25874
XPR046_U251MG.311_96H:N13,trt_xpr,4582
XPR020_U251MG.311_96H:B24,trt_xpr,4582
XPR046_U251MG.311_96H:L13,trt_xpr,4582
XPR020_U251MG.311_96H:H10,trt_xpr,4582
XPR046_U251MG.311_96H:F03,trt_xpr,4582
XPR046_U251MG.311_96H:N03,trt_xpr,4582
XPR038_U251MG.311_96H:C02,trt_xpr,4791
XPR038_U251MG.311_96H:G14,trt_xpr,4791
XPR038_U251MG.311_96H:O20,trt_xpr,4791
XPR043_U251MG.311_96H:L01,trt_xpr,6509
XPR024_U251MG.311_96H:E22,trt_xpr,6509
XPR024_U251MG.311_96H:K20,trt_xpr,6509
XPR043_U251MG.311_96H:B11,trt_xpr,6509
XPR043_U251MG.311_96H:D09,trt_xpr,6509
