gene_id,regulation,tissue_id
2334,AuG,2037
9910,AuG,1891
23325,AuG,2240
6936,AuG,1891
9910,AuG,1893
2909,AuG,1896
155382,AuG,955
494513,AuG,955
339983,AuG,955
401548,AuG,2037
4324,AuG,1891
29965,AuG,955
253832,AuG,955
5277,AuG,955
10159,AuG,1893
5538,AuG,1891
51122,AuG,955
10725,AuG,955
23109,AuG,955
54886,AuG,1891
60685,AuG,1896
9783,AuG,2037
755,AuG,1891
114783,AuG,955
4889,AuG,955
619279,AuG,2037
51090,AuG,1896
252884,AuG,955
7111,AuG,955
152789,AuG,1891
9117,AuG,1896
90527,AuG,955
11033,AuG,955
2899,AuG,955
2029,AuG,1891
29,AuG,2240
5796,AuG,1891
22859,AuG,1896
1996,AuG,2037
64710,AuG,1896
2774,AuG,1891
55109,AuG,1896
7464,AuG,955
5985,AuG,1891
78986,AuG,2037
23641,AuG,2240
10671,AuG,1896
133746,AuG,1896
9899,AuG,955
64838,AuG,1891
8675,AuG,2240
399697,AuG,2037
2339,AuG,1896
57062,AuG,2240
92270,AuG,955
9711,AuG,1896
6330,AuG,955
5837,AuG,2240
348235,AuG,955
54453,AuG,2240
57659,AuG,1896
54360,AuG,955
27087,AuG,2037
80335,AuG,955
140730,AuG,2037
375323,AuG,955
3635,AuG,2240
56704,AuG,2037
27347,AuG,1896
123283,AuG,1891
285172,AuG,1891
57730,AuG,955
8291,AuG,1891
56262,AuG,1896
8541,AuG,2037
8302,AuG,955
9356,AuG,955
594,AuG,2240
55182,AuG,1896
259236,AuG,955
107,AuG,1893
64788,AuG,2240
643641,AuG,2037
11096,AuG,2037
80339,AuG,955
25911,AuG,1891
57576,AuG,955
10980,AuG,1891
6507,AuG,955
10507,AuG,1891
23508,AuG,955
817,AuG,955
6323,AuG,1896
2491,AuG,1891
259282,AuG,955
5195,AuG,955
9026,AuG,1893
2565,AuG,1896
89927,AuG,955
404203,AuG,2037
6035,AuG,1896
79877,AuG,955
85004,AuG,1891
246213,AuG,955
5805,AuG,1891
122060,AuG,2037
387712,AuG,955
158511,AuG,955
23362,AuG,955
5110,AuG,1896
23588,AuG,955
9223,AuG,1896
10683,AuG,955
84461,AuG,955
25943,AuG,1891
10361,AuG,955
147011,AuG,955
501,AuG,2240
65217,AuG,955
9732,AuG,2240
2250,AuG,2037
9026,AuG,2240
146227,AuG,1891
5649,AuG,1893
55572,AuG,1891
9663,AuG,1896
6457,AuG,1891
429,AuG,2240
389812,AuG,955
27072,AuG,2240
9415,AuG,2240
20,AuG,2240
6623,AuG,955
6529,AuG,1891
23167,AuG,2037
51309,AuG,1893
388662,AuG,2037
26960,AuG,2037
81552,AuG,1896
528,AuG,1896
24139,AuG,1893
2161,AuG,955
54958,AuG,1891
23057,AuG,1896
2044,AuG,1891
6468,AuG,2240
64850,AuG,1896
92126,AuG,1891
84628,AuG,955
83660,AuG,1896
83694,AuG,955
4099,AuG,955
27091,AuG,955
54521,AuG,2240
56947,AuG,1896
10059,AuG,1891
7504,AuG,2037
665,AuG,2240
6609,AuG,2240
8939,AuG,1896
54443,AuG,2240
131965,AuG,955
8706,AuG,1891
22906,AuG,2037
64409,AuG,2037
8303,AuG,1896
4753,AuG,2240
5567,AuG,1896
1287,AuG,2240
7341,AuG,1891
51147,AuG,955
6014,AuG,955
10950,AuG,2240
375704,AuG,1891
26034,AuG,2037
414328,AuG,2240
2824,AuG,1891
8776,AuG,1893
113451,AuG,1896
10771,AuG,955
5048,AuG,1891
56950,AuG,955
8674,AuG,1896
5947,AuG,2240
7036,AuG,2037
23008,AuG,1891
222183,AuG,955
55739,AuG,955
9371,AuG,1893
134549,AuG,1891
89795,AuG,2037
55275,AuG,1891
11145,AuG,1891
57084,AuG,1896
200576,AuG,2240
148109,AuG,955
84925,AuG,2240
11171,AuG,1893
2766,AuG,1896
163782,AuG,1891
284071,AuG,955
87178,AuG,2240
105,AuG,955
23321,AuG,1896
6750,AuG,1893
340596,AuG,955
10397,AuG,1891
84678,AuG,2037
3300,AuG,2037
55138,AuG,955
388394,AuG,955
83873,AuG,2037
5137,AuG,2240
116448,AuG,1891
23646,AuG,955
27294,AuG,955
1363,AuG,2037
27111,AuG,955
84307,AuG,1896
55156,AuG,1891
483,AuG,2037
10391,AuG,955
51319,AuG,1891
84081,AuG,1896
5454,AuG,955
347688,AuG,955
2218,AuG,1896
7804,AuG,1896
65109,AuG,955
537,AuG,1891
23025,AuG,1891
57216,AuG,955
23211,AuG,2037
26249,AuG,1896
1410,AuG,2240
83448,AuG,2240
2562,AuG,1891
23362,AuG,1891
57596,AuG,955
133121,AuG,955
81563,AuG,1893
844,AuG,955
7046,AuG,2240
1821,AuG,955
6733,AuG,1891
3251,AuG,1893
57520,AuG,1896
79982,AuG,2240
123016,AuG,955
728577,AuG,955
123920,AuG,2240
25902,AuG,2037
94239,AuG,2037
60558,AuG,955
8973,AuG,2037
26268,AuG,955
51552,AuG,955
2119,AuG,1896
5590,AuG,2037
799,AuG,955
4661,AuG,955
166647,AuG,1896
64145,AuG,1896
64771,AuG,2037
84899,AuG,955
10211,AuG,1896
6612,AuG,955
10787,AuG,955
9909,AuG,1893
80020,AuG,955
23657,AuG,1891
84152,AuG,1896
85477,AuG,955
23007,AuG,1893
26580,AuG,2037
3097,AuG,1893
4915,AuG,1893
22999,AuG,955
5178,AuG,1891
252995,AuG,2037
1399,AuG,2240
23272,AuG,2240
3758,AuG,955
114824,AuG,955
55144,AuG,955
57002,AuG,955
8408,AuG,955
116369,AuG,955
219654,AuG,1893
200539,AuG,955
79366,AuG,2240
6541,AuG,1893
23299,AuG,2037
2580,AuG,2037
79000,AuG,955
9568,AuG,2240
128414,AuG,955
221002,AuG,1896
7007,AuG,955
7536,AuG,2037
153443,AuG,2240
84952,AuG,1896
27328,AuG,955
6717,AuG,1896
2495,AuG,1896
55638,AuG,2240
53917,AuG,955
9556,AuG,955
8503,AuG,955
114805,AuG,2037
57515,AuG,1896
54498,AuG,2037
10936,AuG,955
7102,AuG,2240
134548,AuG,955
114,AuG,1896
51092,AuG,2240
3741,AuG,955
164684,AuG,955
583,AuG,2240
3093,AuG,1891
55917,AuG,955
253559,AuG,2037
5154,AuG,1891
4826,AuG,955
51527,AuG,955
10598,AuG,1891
29942,AuG,2240
148808,AuG,2037
280,AuG,955
56100,AuG,955
3925,AuG,1896
10482,AuG,2037
6262,AuG,1893
29965,AuG,1896
10123,AuG,1891
3098,AuG,1891
116,AuG,955
6653,AuG,2240
8985,AuG,1896
4826,AuG,1893
26289,AuG,1896
64112,AuG,1893
23413,AuG,1896
55255,AuG,2240
10585,AuG,2037
55680,AuG,955
5037,AuG,2240
389206,AuG,955
655,AuG,1896
7216,AuG,1891
148741,AuG,955
3775,AuG,2037
7581,AuG,2037
5413,AuG,2037
51701,AuG,2240
9177,AuG,955
6843,AuG,955
8633,AuG,2240
51523,AuG,2240
3920,AuG,1893
5464,AuG,1896
89782,AuG,955
55213,AuG,1896
55565,AuG,955
154881,AuG,1896
51808,AuG,955
149499,AuG,955
22998,AuG,1891
2628,AuG,1896
23413,AuG,1891
53358,AuG,955
1718,AuG,955
57165,AuG,1896
222008,AuG,955
57584,AuG,1891
63906,AuG,955
84792,AuG,955
197320,AuG,955
9751,AuG,1893
64223,AuG,1891
9140,AuG,2240
4338,AuG,1893
5621,AuG,1896
91584,AuG,955
133308,AuG,955
10267,AuG,955
28999,AuG,955
905,AuG,2037
1879,AuG,2037
203228,AuG,1896
55964,AuG,1891
25874,AuG,955
84900,AuG,2240
770,AuG,955
9905,AuG,1893
79071,AuG,1896
57343,AuG,2037
26052,AuG,2240
2977,AuG,955
129049,AuG,2240
94239,AuG,955
7095,AuG,2240
9311,AuG,2037
23048,AuG,2240
11275,AuG,2240
7844,AuG,1893
11226,AuG,955
7074,AuG,1893
55347,AuG,1891
7439,AuG,1896
4036,AuG,1896
115703,AuG,1896
1371,AuG,955
200933,AuG,2240
23162,AuG,1891
23024,AuG,1893
6327,AuG,955
1649,AuG,955
148252,AuG,2037
6860,AuG,955
92211,AuG,1891
23510,AuG,1891
10804,AuG,955
7531,AuG,1896
23034,AuG,2240
100996939,AuG,2240
23112,AuG,2037
2752,AuG,1896
8672,AuG,1891
8906,AuG,2037
9542,AuG,955
129080,AuG,955
10690,AuG,955
137872,AuG,955
10529,AuG,2240
79088,AuG,955
55966,AuG,1893
10420,AuG,1896
23314,AuG,955
10687,AuG,1896
6647,AuG,1891
11215,AuG,1893
80055,AuG,1893
84928,AuG,2240
79641,AuG,955
4857,AuG,1891
3992,AuG,1891
56262,AuG,2240
83891,AuG,2037
427,AuG,1893
57690,AuG,955
56648,AuG,955
84707,AuG,1896
1314,AuG,1891
29887,AuG,2240
9764,AuG,1891
4698,AuG,955
23189,AuG,2240
121665,AuG,2240
29767,AuG,2240
6535,AuG,1893
51341,AuG,2037
8682,AuG,1896
10767,AuG,1891
25977,AuG,1893
6541,AuG,2037
23491,AuG,955
8497,AuG,1891
92691,AuG,955
5128,AuG,1893
64780,AuG,2037
55644,AuG,955
727957,AuG,2037
3628,AuG,2240
149986,AuG,2037
81575,AuG,1893
55605,AuG,1891
50944,AuG,955
7477,AuG,955
284361,AuG,2240
79817,AuG,2240
60481,AuG,1891
116461,AuG,1896
9379,AuG,2037
6622,AuG,955
5923,AuG,1891
54865,AuG,955
29087,AuG,1891
84708,AuG,955
64788,AuG,955
334,AuG,2240
1837,AuG,1893
3603,AuG,2037
220164,AuG,1891
143425,AuG,955
57670,AuG,2240
80210,AuG,955
10670,AuG,1893
348807,AuG,955
27351,AuG,1896
4753,AuG,1893
5016,AuG,955
873,AuG,1896
55534,AuG,2037
79905,AuG,1891
8851,AuG,2037
285282,AuG,955
23335,AuG,2037
133022,AuG,2240
55084,AuG,2037
23214,AuG,1896
56963,AuG,955
3781,AuG,1891
5502,AuG,955
90637,AuG,1891
2760,AuG,1891
200424,AuG,955
10368,AuG,1893
51110,AuG,1891
23539,AuG,955
135114,AuG,1896
5799,AuG,1893
51125,AuG,2240
6767,AuG,1893
145173,AuG,955
161003,AuG,955
9843,AuG,1896
636,AuG,2240
84542,AuG,2240
1318,AuG,955
1795,AuG,1891
55860,AuG,955
9728,AuG,1891
22930,AuG,1896
797,AuG,2240
140688,AuG,955
8544,AuG,2240
3945,AuG,1891
10143,AuG,955
9016,AuG,1896
60495,AuG,2240
6988,AuG,2240
388649,AuG,955
81566,AuG,955
84749,AuG,1896
5214,AuG,1891
57509,AuG,1893
91977,AuG,1896
130074,AuG,2240
9500,AuG,1893
54940,AuG,1891
112487,AuG,955
83473,AuG,955
4722,AuG,1891
5646,AuG,1891
2646,AuG,955
6498,AuG,2240
4340,AuG,1893
9863,AuG,2240
3748,AuG,1891
4099,AuG,1893
9331,AuG,1896
56138,AuG,2037
801,AuG,955
5454,AuG,1891
25966,AuG,1896
21,AuG,1891
26039,AuG,2037
339665,AuG,955
57579,AuG,2037
373,AuG,2037
961,AuG,2240
3306,AuG,1896
4675,AuG,1893
55084,AuG,955
51119,AuG,955
84293,AuG,2240
55847,AuG,1891
55719,AuG,1896
9415,AuG,955
54014,AuG,955
534,AuG,2037
55252,AuG,2240
4025,AuG,955
6728,AuG,955
162494,AuG,1891
54549,AuG,2240
11007,AuG,1893
128,AuG,2240
23148,AuG,2240
114885,AuG,1896
130074,AuG,1891
55975,AuG,1891
9751,AuG,1891
374920,AuG,955
9468,AuG,955
2788,AuG,955
9771,AuG,2240
353497,AuG,955
22941,AuG,2037
10147,AuG,2037
9900,AuG,2037
55607,AuG,2037
19,AuG,2240
5224,AuG,2037
9962,AuG,2240
201191,AuG,955
2788,AuG,1896
120376,AuG,955
55117,AuG,1891
80262,AuG,955
91703,AuG,1891
6272,AuG,1891
9229,AuG,2240
8898,AuG,1896
728833,AuG,2037
26234,AuG,2240
23158,AuG,2037
161497,AuG,955
55777,AuG,955
9227,AuG,955
745,AuG,2240
7321,AuG,2240
338657,AuG,955
10993,AuG,955
134353,AuG,2037
3241,AuG,2037
79187,AuG,1893
83642,AuG,2037
9001,AuG,955
23239,AuG,1891
9590,AuG,2037
127579,AuG,955
805,AuG,1893
23466,AuG,2037
145226,AuG,955
10247,AuG,2240
5356,AuG,1891
140597,AuG,1896
389177,AuG,2037
9054,AuG,955
84938,AuG,955
60468,AuG,955
5701,AuG,1896
255394,AuG,955
57120,AuG,955
8605,AuG,1896
80020,AuG,2240
25790,AuG,955
80146,AuG,2240
84687,AuG,955
23678,AuG,1896
25902,AuG,2240
7082,AuG,1896
57062,AuG,955
2058,AuG,1891
5701,AuG,2240
79947,AuG,2037
873,AuG,1891
9308,AuG,2037
7306,AuG,955
167691,AuG,955
66008,AuG,1891
10810,AuG,955
9776,AuG,1896
10908,AuG,1891
94015,AuG,2240
83698,AuG,2037
4674,AuG,1896
51665,AuG,1896
6711,AuG,1893
8799,AuG,1893
26353,AuG,1891
220108,AuG,955
4675,AuG,2037
340526,AuG,1891
85300,AuG,1896
8867,AuG,955
4099,AuG,1891
2917,AuG,1896
79884,AuG,2240
9828,AuG,2037
54681,AuG,1891
55605,AuG,955
146845,AuG,955
29118,AuG,1891
93664,AuG,1893
5910,AuG,1891
1421,AuG,955
10695,AuG,2240
92979,AuG,2037
9098,AuG,2240
84957,AuG,955
219621,AuG,955
154215,AuG,2240
116987,AuG,1893
253639,AuG,2037
4293,AuG,1893
26011,AuG,1896
9652,AuG,2240
64376,AuG,2240
50484,AuG,1891
7697,AuG,955
152404,AuG,2240
55753,AuG,1896
84440,AuG,2240
93611,AuG,1891
554235,AuG,955
147339,AuG,2037
3977,AuG,1891
5208,AuG,1896
54849,AuG,1891
1827,AuG,955
8140,AuG,955
3749,AuG,1891
815,AuG,955
47,AuG,1896
80823,AuG,1893
2115,AuG,955
79400,AuG,1891
128866,AuG,1891
56172,AuG,955
64708,AuG,955
285195,AuG,2240
79698,AuG,955
287,AuG,1896
10472,AuG,2037
58506,AuG,1891
65985,AuG,955
6196,AuG,955
100652824,AuG,955
84868,AuG,1896
167410,AuG,1896
85458,AuG,1891
127829,AuG,1891
9023,AuG,2240
10634,AuG,1893
80821,AuG,955
9459,AuG,2240
9848,AuG,1896
351,AuG,2240
5868,AuG,1896
10947,AuG,1893
157567,AuG,1891
387763,AuG,1896
55004,AuG,2240
5879,AuG,1896
175,AuG,2240
3899,AuG,955
401548,AuG,1896
10927,AuG,1893
4340,AuG,2240
7857,AuG,1891
10810,AuG,2037
256356,AuG,955
51199,AuG,2037
9340,AuG,955
134701,AuG,2037
84525,AuG,1893
8767,AuG,2240
5019,AuG,1891
5376,AuG,955
6711,AuG,1891
9491,AuG,2240
65055,AuG,1891
7546,AuG,1896
23167,AuG,1891
23127,AuG,1896
4155,AuG,2037
56894,AuG,1896
152007,AuG,2240
747,AuG,2037
164633,AuG,955
29902,AuG,2240
51024,AuG,955
3769,AuG,955
126119,AuG,2240
9717,AuG,2240
2037,AuG,1896
51284,AuG,955
5470,AuG,2037
55729,AuG,2037
6845,AuG,2240
57498,AuG,1896
6433,AuG,2037
6529,AuG,2037
2254,AuG,955
162514,AuG,955
56172,AuG,2240
115948,AuG,955
51647,AuG,2240
322,AuG,1893
85453,AuG,1891
283999,AuG,1891
284161,AuG,1891
3751,AuG,1893
9806,AuG,2240
27327,AuG,2037
8140,AuG,2037
8153,AuG,1896
57692,AuG,2240
4354,AuG,1891
6905,AuG,1891
57468,AuG,1893
5213,AuG,1893
51125,AuG,955
20,AuG,1891
148268,AuG,955
10904,AuG,955
9920,AuG,1893
360023,AuG,955
57142,AuG,1893
84270,AuG,2037
155066,AuG,955
57542,AuG,1896
339745,AuG,2240
56254,AuG,2240
4338,AuG,1896
324,AuG,1896
66036,AuG,2240
55218,AuG,2240
6854,AuG,1896
23097,AuG,2240
23259,AuG,1893
9804,AuG,2240
8831,AuG,955
256987,AuG,955
51271,AuG,1891
9891,AuG,2037
89781,AuG,955
9762,AuG,1896
54893,AuG,1896
950,AuG,1896
6785,AuG,2037
9762,AuG,955
29965,AuG,2240
55922,AuG,955
60560,AuG,2240
1974,AuG,1893
10215,AuG,1891
79885,AuG,1896
2071,AuG,2037
25862,AuG,955
440689,AuG,2037
9556,AuG,1896
112399,AuG,1891
23061,AuG,1896
144699,AuG,955
398,AuG,1893
23154,AuG,2037
246269,AuG,955
6733,AuG,1893
1267,AuG,1891
5660,AuG,1891
220359,AuG,2037
79780,AuG,2240
93145,AuG,955
139735,AuG,2037
161823,AuG,955
5209,AuG,1891
51090,AuG,1893
3098,AuG,955
9866,AuG,955
10969,AuG,955
89853,AuG,1891
79575,AuG,955
8224,AuG,955
10150,AuG,1893
80011,AuG,1893
16,AuG,2037
64145,AuG,2240
10385,AuG,2037
92703,AuG,955
25925,AuG,955
220296,AuG,2037
6509,AuG,1891
10420,AuG,1891
22871,AuG,2037
10687,AuG,1893
10289,AuG,2240
6785,AuG,1893
6660,AuG,955
7020,AuG,2037
54936,AuG,1896
79583,AuG,2240
23125,AuG,955
5147,AuG,2240
54629,AuG,2240
23074,AuG,2240
5521,AuG,955
374786,AuG,955
2036,AuG,1891
51084,AuG,2240
10801,AuG,2037
2559,AuG,1893
26051,AuG,1893
54769,AuG,1896
56254,AuG,1896
5179,AuG,2240
54065,AuG,1891
1187,AuG,2037
340252,AuG,955
283638,AuG,2037
1955,AuG,1893
57419,AuG,1893
148,AuG,955
25817,AuG,1896
64101,AuG,2037
4891,AuG,1896
56675,AuG,955
7093,AuG,955
8760,AuG,2037
9941,AuG,2240
23281,AuG,955
51127,AuG,955
4644,AuG,2037
23500,AuG,2240
91012,AuG,2037
9473,AuG,1891
54413,AuG,1891
115557,AuG,955
58494,AuG,2240
54511,AuG,2240
10951,AuG,2037
57449,AuG,955
9900,AuG,1891
3737,AuG,1896
26032,AuG,1896
255738,AuG,2037
3730,AuG,1896
127281,AuG,1896
64130,AuG,1891
6844,AuG,2240
79135,AuG,1891
92283,AuG,2037
23209,AuG,1896
4135,AuG,1896
9586,AuG,2240
115703,AuG,1893
23660,AuG,955
22866,AuG,2037
84152,AuG,2240
5816,AuG,2037
5376,AuG,1893
577,AuG,1896
155066,AuG,2037
7148,AuG,2037
7485,AuG,2240
54549,AuG,955
64506,AuG,955
8612,AuG,955
64219,AuG,1893
55572,AuG,955
9852,AuG,2037
57630,AuG,1896
6782,AuG,1896
26128,AuG,2037
23090,AuG,1896
5962,AuG,1891
10846,AuG,1893
7248,AuG,2037
51104,AuG,955
6505,AuG,955
57181,AuG,1896
1441,AuG,1896
114907,AuG,1896
140885,AuG,1891
11069,AuG,2037
10439,AuG,2037
9873,AuG,1891
8153,AuG,2037
5876,AuG,2240
3988,AuG,2240
3241,AuG,955
127018,AuG,1896
112399,AuG,2240
124961,AuG,1896
27314,AuG,2240
23558,AuG,955
11183,AuG,1896
3275,AuG,1891
221477,AuG,2240
23089,AuG,2037
494470,AuG,955
1213,AuG,1891
26045,AuG,1896
6856,AuG,1896
9399,AuG,955
377,AuG,1896
1272,AuG,2037
1305,AuG,2037
8632,AuG,2240
221938,AuG,1891
25938,AuG,2240
9805,AuG,1896
22936,AuG,955
81551,AuG,1891
134701,AuG,955
7276,AuG,1893
10659,AuG,955
6487,AuG,955
2739,AuG,1891
344148,AuG,955
8745,AuG,1891
10121,AuG,1896
1297,AuG,2240
5137,AuG,955
481,AuG,1896
11075,AuG,2240
7014,AuG,2037
7060,AuG,2240
144423,AuG,955
4008,AuG,955
284274,AuG,955
10090,AuG,2037
3423,AuG,1891
10529,AuG,1896
6921,AuG,1896
9021,AuG,2240
151254,AuG,955
55139,AuG,2037
79748,AuG,2037
221002,AuG,1891
3344,AuG,2037
51163,AuG,2240
4118,AuG,1891
11168,AuG,955
3344,AuG,1896
93426,AuG,955
4501,AuG,955
80213,AuG,955
5530,AuG,1891
26353,AuG,2240
11022,AuG,955
81855,AuG,2037
10215,AuG,1896
64093,AuG,955
23040,AuG,2240
1307,AuG,1896
23263,AuG,2037
51433,AuG,955
57669,AuG,2240
53616,AuG,1896
57477,AuG,1891
54858,AuG,2240
55847,AuG,1893
11062,AuG,2240
10424,AuG,2240
3547,AuG,2240
25780,AuG,1896
339229,AuG,955
120114,AuG,1896
57003,AuG,2240
11322,AuG,1891
8110,AuG,1896
200845,AuG,955
26227,AuG,2240
257068,AuG,955
10283,AuG,955
51540,AuG,955
63982,AuG,1891
2287,AuG,955
256714,AuG,1891
734,AuG,2240
50,AuG,955
63941,AuG,955
9448,AuG,1893
317649,AuG,955
2254,AuG,2037
6035,AuG,2240
54904,AuG,2037
23242,AuG,1896
8879,AuG,2240
79109,AuG,2240
8395,AuG,2037
219749,AuG,955
10738,AuG,1891
3146,AuG,955
11101,AuG,955
337876,AuG,955
9500,AuG,1896
1808,AuG,1896
285525,AuG,955
50624,AuG,2037
203228,AuG,2037
8314,AuG,955
11122,AuG,1891
55624,AuG,1891
388403,AuG,2037
93185,AuG,1896
56978,AuG,955
153572,AuG,1891
1630,AuG,955
266722,AuG,955
644096,AuG,1891
10124,AuG,955
11201,AuG,1896
9063,AuG,2240
84465,AuG,955
323,AuG,2240
9899,AuG,1891
55170,AuG,2240
3895,AuG,2240
5260,AuG,955
5223,AuG,955
666,AuG,955
2768,AuG,2240
340543,AuG,2037
11275,AuG,1891
2152,AuG,2240
114881,AuG,955
80003,AuG,1896
284129,AuG,1896
57631,AuG,955
53916,AuG,1896
8796,AuG,955
154313,AuG,955
773,AuG,955
10523,AuG,2037
9145,AuG,1893
5791,AuG,1893
55016,AuG,2240
403341,AuG,2240
2583,AuG,2037
291,AuG,1891
8910,AuG,2240
146330,AuG,1891
153090,AuG,2037
3760,AuG,2037
6558,AuG,2240
3775,AuG,1896
11342,AuG,1891
3475,AuG,2240
116154,AuG,1891
170261,AuG,1896
6785,AuG,955
9854,AuG,2037
85444,AuG,955
23635,AuG,2037
22927,AuG,1896
57532,AuG,955
79885,AuG,1891
8869,AuG,1891
54766,AuG,955
9839,AuG,1891
6233,AuG,1896
55425,AuG,955
64710,AuG,1893
387521,AuG,1896
80264,AuG,2037
81892,AuG,955
11215,AuG,2240
10991,AuG,955
2145,AuG,1891
65056,AuG,2240
4190,AuG,1893
51128,AuG,2240
284613,AuG,2037
26297,AuG,2037
10939,AuG,955
23074,AuG,1896
429,AuG,1893
23332,AuG,1891
5332,AuG,1896
80115,AuG,955
54915,AuG,2037
2947,AuG,955
22865,AuG,955
5213,AuG,955
343450,AuG,955
221937,AuG,2240
6001,AuG,2240
25822,AuG,955
65078,AuG,955
23229,AuG,2037
200150,AuG,1891
54768,AuG,1891
57595,AuG,2240
4190,AuG,955
10622,AuG,1896
1993,AuG,1896
84984,AuG,955
134829,AuG,2037
64131,AuG,1896
28978,AuG,955
728239,AuG,2037
28951,AuG,1893
79634,AuG,955
8499,AuG,1891
399473,AuG,955
10439,AuG,1893
10156,AuG,2037
84376,AuG,2240
11127,AuG,1896
961,AuG,1891
124842,AuG,2037
128434,AuG,955
221143,AuG,1896
57580,AuG,1896
55553,AuG,955
7267,AuG,1891
285533,AuG,1891
26090,AuG,1891
26227,AuG,1891
1501,AuG,955
4684,AuG,1896
5100,AuG,1893
200958,AuG,955
168374,AuG,955
84056,AuG,1896
29970,AuG,955
9478,AuG,955
79607,AuG,2240
25789,AuG,1893
255967,AuG,2037
440689,AuG,955
2561,AuG,955
6307,AuG,1891
404093,AuG,955
2537,AuG,1896
10668,AuG,2240
1152,AuG,955
55049,AuG,955
85300,AuG,2037
5082,AuG,1896
6844,AuG,955
3761,AuG,1893
55502,AuG,2240
83723,AuG,955
27241,AuG,2240
116840,AuG,1891
51555,AuG,1891
54925,AuG,1891
10247,AuG,955
80351,AuG,2037
23531,AuG,1896
51239,AuG,955
26115,AuG,1893
409,AuG,2240
49855,AuG,1893
8867,AuG,2240
401548,AuG,1891
3792,AuG,955
112812,AuG,955
65992,AuG,955
85414,AuG,2240
27253,AuG,2240
6812,AuG,1896
116843,AuG,1896
3122,AuG,2240
135228,AuG,955
81617,AuG,2240
55704,AuG,2240
262,AuG,2240
257044,AuG,955
199,AuG,1896
200933,AuG,955
1801,AuG,955
9770,AuG,2240
204962,AuG,955
64714,AuG,955
23208,AuG,1891
9906,AuG,955
112755,AuG,955
340252,AuG,2240
23286,AuG,1891
6695,AuG,1896
627,AuG,1891
10522,AuG,1893
5900,AuG,2240
65268,AuG,1891
9053,AuG,1896
28232,AuG,955
79137,AuG,2240
10975,AuG,1891
3839,AuG,2240
387856,AuG,2037
54680,AuG,955
23048,AuG,1891
5575,AuG,955
165215,AuG,955
116843,AuG,955
10681,AuG,2037
57468,AuG,2240
153572,AuG,1896
135295,AuG,955
143458,AuG,1891
9844,AuG,2037
11245,AuG,2037
7940,AuG,1891
23396,AuG,2037
148213,AuG,955
84864,AuG,1896
7165,AuG,2037
2957,AuG,2037
22902,AuG,1896
7539,AuG,955
10458,AuG,955
79966,AuG,2240
1622,AuG,955
23312,AuG,1896
2857,AuG,1891
320,AuG,955
1267,AuG,1893
51566,AuG,1896
253559,AuG,2240
6833,AuG,1891
11155,AuG,1896
23111,AuG,1896
9382,AuG,955
5274,AuG,1891
219749,AuG,1896
5475,AuG,1896
8502,AuG,1891
2824,AuG,1893
26470,AuG,2240
57560,AuG,2240
547,AuG,1896
64077,AuG,2240
6328,AuG,1891
129285,AuG,955
221061,AuG,2240
23637,AuG,1891
112399,AuG,1896
7695,AuG,955
54943,AuG,955
2026,AuG,2240
115560,AuG,2240
23547,AuG,2037
23109,AuG,1893
288,AuG,2037
6508,AuG,1893
55726,AuG,2240
64398,AuG,2240
8507,AuG,1896
55816,AuG,1893
10570,AuG,1893
107,AuG,955
160335,AuG,1891
56882,AuG,1891
8731,AuG,1896
8522,AuG,955
1361,AuG,955
26037,AuG,1893
2038,AuG,955
28986,AuG,1893
7915,AuG,1893
29072,AuG,2037
83933,AuG,2037
960,AuG,2240
114792,AuG,2240
6000,AuG,2240
22924,AuG,2037
9659,AuG,1896
126567,AuG,955
56952,AuG,2240
54760,AuG,955
8537,AuG,955
51339,AuG,2037
4711,AuG,955
4714,AuG,1896
12,AuG,955
23769,AuG,1893
81628,AuG,1893
201164,AuG,955
187,AuG,1891
18,AuG,1893
645974,AuG,955
6415,AuG,1893
23576,AuG,955
91404,AuG,2240
85315,AuG,955
5046,AuG,1893
10417,AuG,2037
9848,AuG,2240
54715,AuG,1896
51308,AuG,955
83700,AuG,1893
54149,AuG,1891
127002,AuG,955
22920,AuG,1893
10753,AuG,955
55798,AuG,955
23135,AuG,2037
154215,AuG,2037
284948,AuG,955
124359,AuG,2037
219699,AuG,1893
79722,AuG,1891
94235,AuG,955
6844,AuG,1891
7039,AuG,1891
222166,AuG,1891
2900,AuG,2037
9891,AuG,1891
729993,AuG,1891
3032,AuG,2240
8087,AuG,1891
4820,AuG,2240
2065,AuG,1896
9669,AuG,2240
1964,AuG,2037
23504,AuG,1896
10313,AuG,1896
134429,AuG,1891
24141,AuG,2240
9781,AuG,1891
1639,AuG,2037
2824,AuG,2037
26115,AuG,1896
3761,AuG,955
8925,AuG,2037
140767,AuG,1891
7802,AuG,1896
389421,AuG,955
57458,AuG,1896
5522,AuG,955
9517,AuG,2240
10000,AuG,2240
55751,AuG,1896
114804,AuG,2240
29091,AuG,2240
6310,AuG,1893
246744,AuG,2037
9920,AuG,1896
23345,AuG,1893
1114,AuG,2037
114088,AuG,2037
5900,AuG,1896
653247,AuG,955
10767,AuG,2240
57688,AuG,1896
57509,AuG,1896
6297,AuG,1893
3652,AuG,955
219771,AuG,2240
9376,AuG,955
10371,AuG,955
10447,AuG,1893
57106,AuG,1896
2835,AuG,2037
89927,AuG,2037
139596,AuG,955
56521,AuG,1891
4191,AuG,1891
8874,AuG,2037
168975,AuG,1891
