gene_id,regulation,tissue_id
84859,AeG,955
2737,AeG,2298
57472,AeG,1017
9324,AeG,1890
57649,AeG,1016
55125,AeG,955
2885,AeG,1891
57617,AeG,955
10900,AeG,1895
1363,AeG,2037
50651,AeG,955
54715,AeG,1890
7766,AeG,1017
967,AeG,955
22999,AeG,1016
7323,AeG,2037
1892,AeG,2037
90550,AeG,2037
83605,AeG,1016
3652,AeG,1017
342538,AeG,1017
60598,AeG,1017
27338,AeG,1017
26122,AeG,1890
55799,AeG,1016
10730,AeG,1891
55352,AeG,1891
6839,AeG,1016
55228,AeG,1017
26153,AeG,1017
66036,AeG,1016
9666,AeG,955
5518,AeG,1895
185,AeG,1896
1632,AeG,1017
8189,AeG,1016
79734,AeG,1016
6522,AeG,1017
112939,AeG,1016
57472,AeG,1896
2230,AeG,1017
4478,AeG,2240
348801,AeG,1016
55353,AeG,1905
79140,AeG,955
6152,AeG,2028
5375,AeG,1890
871,AeG,2240
85465,AeG,2037
81605,AeG,955
3382,AeG,2037
5581,AeG,2037
7172,AeG,1891
162963,AeG,1016
197407,AeG,955
2100,AeG,2028
9747,AeG,1896
22863,AeG,1891
84437,AeG,1016
80347,AeG,1891
3292,AeG,1016
9722,AeG,955
92737,AeG,2240
4673,AeG,2298
533,AeG,1896
55646,AeG,2240
6988,AeG,1893
2645,AeG,1017
11253,AeG,1016
3586,AeG,1890
23189,AeG,1891
10078,AeG,2240
6503,AeG,2240
125150,AeG,1891
10979,AeG,2240
23016,AeG,1896
79056,AeG,955
6455,AeG,2037
25942,AeG,1016
54809,AeG,2240
554313,AeG,2298
285175,AeG,2298
116448,AeG,1896
4150,AeG,1890
85012,AeG,1896
57619,AeG,1891
57507,AeG,1017
79876,AeG,1891
57001,AeG,1896
9358,AeG,955
26047,AeG,2037
4536,AeG,1016
8999,AeG,1890
2039,AeG,1891
416,AeG,1017
10009,AeG,45
6173,AeG,2298
2537,AeG,2037
10788,AeG,1017
7748,AeG,955
93210,AeG,1891
11325,AeG,1896
57095,AeG,1895
64844,AeG,2240
5914,AeG,2037
5518,AeG,955
23379,AeG,1896
8851,AeG,2298
81790,AeG,2037
57165,AeG,1891
2232,AeG,2037
2241,AeG,1017
132160,AeG,1896
9145,AeG,1890
9377,AeG,2240
92344,AeG,1896
1791,AeG,955
117579,AeG,955
7536,AeG,2037
6674,AeG,1891
5118,AeG,955
5716,AeG,1893
5469,AeG,1016
27143,AeG,1891
27161,AeG,1017
27440,AeG,1891
4684,AeG,1896
84557,AeG,1896
1053,AeG,1016
146540,AeG,1896
5873,AeG,955
6456,AeG,2037
23113,AeG,45
10419,AeG,1891
158586,AeG,955
9968,AeG,2240
115330,AeG,1896
348,AeG,1896
8743,AeG,2240
23366,AeG,1891
56992,AeG,955
6168,AeG,1891
1630,AeG,2298
2873,AeG,1891
57407,AeG,1890
10069,AeG,955
58504,AeG,2037
26045,AeG,1016
3033,AeG,1017
51701,AeG,1896
200810,AeG,1016
6352,AeG,1016
23326,AeG,1017
7760,AeG,1016
8061,AeG,2037
401494,AeG,1017
391,AeG,1890
529,AeG,1896
5797,AeG,1017
148327,AeG,2037
26225,AeG,955
2181,AeG,955
80218,AeG,1895
4685,AeG,2037
25,AeG,2240
122961,AeG,955
203,AeG,2240
199,AeG,1017
29062,AeG,1891
91298,AeG,1891
285203,AeG,1017
123096,AeG,1891
122961,AeG,1017
54504,AeG,1016
50813,AeG,2240
8193,AeG,1890
5001,AeG,1893
9079,AeG,955
54998,AeG,1890
80205,AeG,1016
2318,AeG,955
8908,AeG,1896
3659,AeG,1016
4707,AeG,955
23051,AeG,1891
26278,AeG,1016
28959,AeG,2240
6734,AeG,1017
6612,AeG,2240
10093,AeG,955
353322,AeG,2037
5245,AeG,955
374395,AeG,1896
341019,AeG,1017
2262,AeG,1893
27344,AeG,1893
4744,AeG,1785
129531,AeG,1891
7167,AeG,2037
84817,AeG,1016
8450,AeG,2240
55521,AeG,1891
3249,AeG,955
5763,AeG,1890
51434,AeG,2240
65055,AeG,2240
528,AeG,1017
10808,AeG,2037
1520,AeG,1893
9804,AeG,1017
5902,AeG,955
26229,AeG,1017
8443,AeG,2240
8531,AeG,1891
7071,AeG,1893
5423,AeG,955
51324,AeG,2240
3790,AeG,1891
66037,AeG,1017
54933,AeG,1891
57576,AeG,955
2907,AeG,2028
5881,AeG,1017
4603,AeG,2240
3237,AeG,2037
805,AeG,1016
7262,AeG,1896
8549,AeG,1016
25800,AeG,2037
2617,AeG,1896
55201,AeG,1896
9468,AeG,955
23255,AeG,2298
51388,AeG,1891
1386,AeG,955
1826,AeG,2028
25817,AeG,1896
26959,AeG,2037
2118,AeG,1016
55347,AeG,1016
23186,AeG,1893
10465,AeG,45
9961,AeG,1016
10884,AeG,1893
7352,AeG,1017
5828,AeG,955
7259,AeG,1016
23205,AeG,1890
8507,AeG,1896
24147,AeG,955
999,AeG,1016
80155,AeG,1016
8263,AeG,1017
55905,AeG,1891
8824,AeG,955
9016,AeG,1896
389541,AeG,1017
55966,AeG,2037
604,AeG,1017
4245,AeG,1893
27332,AeG,1895
6500,AeG,1891
84896,AeG,2298
57555,AeG,1891
54899,AeG,2240
1593,AeG,1896
10268,AeG,1016
80184,AeG,1896
27306,AeG,2240
55255,AeG,1016
65080,AeG,1891
9877,AeG,2037
54461,AeG,2037
22887,AeG,1893
5033,AeG,955
55035,AeG,1893
29086,AeG,1893
8971,AeG,2037
10103,AeG,1896
1944,AeG,1896
151871,AeG,955
5315,AeG,2028
55324,AeG,1896
9712,AeG,1891
2593,AeG,2240
6942,AeG,1016
57720,AeG,2037
23112,AeG,1890
57448,AeG,1016
56834,AeG,1893
4926,AeG,2240
1812,AeG,2298
1347,AeG,955
5270,AeG,2037
84527,AeG,1896
56896,AeG,45
5549,AeG,1016
2631,AeG,1017
56180,AeG,1016
65985,AeG,1896
6314,AeG,1016
3696,AeG,955
137695,AeG,2037
51399,AeG,1016
64854,AeG,955
55643,AeG,1893
4701,AeG,2037
81034,AeG,1016
8567,AeG,1891
493856,AeG,1017
112755,AeG,1017
1278,AeG,1893
22992,AeG,1016
65998,AeG,955
5660,AeG,1891
222389,AeG,1891
25851,AeG,1896
5264,AeG,2240
7316,AeG,1896
10078,AeG,1896
149041,AeG,955
4216,AeG,1017
4437,AeG,1896
54149,AeG,1896
4137,AeG,1896
6882,AeG,2240
9737,AeG,955
55644,AeG,1896
7879,AeG,1890
23761,AeG,955
6817,AeG,2037
10494,AeG,1896
6457,AeG,1890
58485,AeG,1891
10051,AeG,1017
2752,AeG,1895
79770,AeG,1891
6614,AeG,955
65263,AeG,2037
23193,AeG,1891
51012,AeG,1016
1059,AeG,1893
2898,AeG,2129
25980,AeG,1896
162,AeG,1016
56896,AeG,1016
3777,AeG,1890
63027,AeG,2037
283514,AeG,1893
2905,AeG,2028
9923,AeG,1016
2744,AeG,1016
9846,AeG,1891
9743,AeG,1891
9208,AeG,1896
8635,AeG,955
2962,AeG,1896
8648,AeG,1896
79706,AeG,955
84640,AeG,2037
64422,AeG,1893
10960,AeG,1893
5985,AeG,955
79877,AeG,2240
10425,AeG,1016
51310,AeG,1016
4599,AeG,2240
613212,AeG,1016
57689,AeG,1016
6144,AeG,2028
3682,AeG,1893
11128,AeG,1017
4745,AeG,1016
6431,AeG,1890
4326,AeG,2037
4514,AeG,1893
26960,AeG,1016
56105,AeG,1017
5723,AeG,2037
4338,AeG,955
387700,AeG,1017
91107,AeG,1016
8675,AeG,1890
4175,AeG,1893
152006,AeG,955
288,AeG,2037
11267,AeG,1016
51634,AeG,1896
4782,AeG,1890
2937,AeG,1016
91445,AeG,955
55170,AeG,1891
222865,AeG,1896
6238,AeG,1891
6857,AeG,1016
23503,AeG,2240
10615,AeG,1016
29948,AeG,2037
7535,AeG,955
134549,AeG,1896
284004,AeG,955
2628,AeG,1016
7091,AeG,1891
80325,AeG,955
23568,AeG,1017
2800,AeG,1891
152110,AeG,955
1655,AeG,2028
30827,AeG,955
6950,AeG,1891
22895,AeG,2037
29968,AeG,1017
871,AeG,1016
55353,AeG,1016
1524,AeG,955
54739,AeG,1891
1609,AeG,2037
3373,AeG,955
8562,AeG,2037
79718,AeG,955
9905,AeG,1893
91947,AeG,1016
6654,AeG,2240
1410,AeG,2037
22835,AeG,1016
219899,AeG,1016
1995,AeG,1016
29889,AeG,1890
256297,AeG,2028
4978,AeG,1893
112950,AeG,1017
91319,AeG,955
4199,AeG,1016
23247,AeG,1896
5546,AeG,955
162466,AeG,2298
55735,AeG,1016
5590,AeG,1016
222950,AeG,45
132949,AeG,1896
23171,AeG,1896
56951,AeG,2240
26119,AeG,1890
5228,AeG,1017
30850,AeG,1896
79696,AeG,955
1036,AeG,955
5223,AeG,955
54994,AeG,2037
114789,AeG,2240
6917,AeG,1890
138046,AeG,45
6633,AeG,1891
8745,AeG,1016
8766,AeG,1890
10201,AeG,955
6302,AeG,1893
5351,AeG,955
55055,AeG,1017
5015,AeG,1905
54994,AeG,1017
90956,AeG,955
10152,AeG,1890
8915,AeG,955
9546,AeG,955
55052,AeG,2240
3779,AeG,1016
10240,AeG,1891
2026,AeG,1891
55466,AeG,1016
6386,AeG,2240
475,AeG,2240
23555,AeG,955
23440,AeG,1890
6866,AeG,1896
10714,AeG,955
55906,AeG,1017
54458,AeG,955
156,AeG,1016
3182,AeG,1016
10875,AeG,2240
4958,AeG,2240
8028,AeG,955
5607,AeG,1016
147837,AeG,955
112574,AeG,955
2521,AeG,955
55030,AeG,955
3652,AeG,2240
151295,AeG,2037
2931,AeG,955
3098,AeG,1895
25855,AeG,955
64130,AeG,1016
23659,AeG,1016
55632,AeG,1016
2823,AeG,1890
6051,AeG,1016
25909,AeG,1016
85456,AeG,1896
9524,AeG,1890
54677,AeG,1891
8460,AeG,1017
2922,AeG,1891
87178,AeG,1017
80279,AeG,955
57060,AeG,2240
51608,AeG,2037
221662,AeG,2240
8820,AeG,1016
64949,AeG,2240
79583,AeG,1017
7813,AeG,1891
84899,AeG,955
6015,AeG,2240
115209,AeG,2240
401541,AeG,955
64106,AeG,955
283,AeG,1016
79665,AeG,1017
2917,AeG,2037
23148,AeG,1896
8663,AeG,2240
29988,AeG,1896
283459,AeG,2240
3551,AeG,955
654429,AeG,955
10169,AeG,955
3781,AeG,1017
79759,AeG,1017
400954,AeG,1016
2066,AeG,2240
4355,AeG,1891
4830,AeG,955
55152,AeG,1016
126068,AeG,1896
55650,AeG,1891
941,AeG,1016
384,AeG,2028
5985,AeG,1017
9725,AeG,2240
55702,AeG,1016
3908,AeG,1891
114786,AeG,955
4668,AeG,1017
5077,AeG,2240
79676,AeG,2037
27291,AeG,1016
93081,AeG,955
54838,AeG,2037
163,AeG,1896
23247,AeG,1891
10007,AeG,1893
22802,AeG,2028
55636,AeG,955
11197,AeG,1893
79605,AeG,955
121504,AeG,955
79176,AeG,2037
10953,AeG,1896
4881,AeG,1896
2810,AeG,2037
27430,AeG,955
1793,AeG,1893
64852,AeG,1893
10425,AeG,1891
147872,AeG,1017
5536,AeG,1016
158293,AeG,2037
11076,AeG,2028
23228,AeG,1896
84947,AeG,955
57794,AeG,2240
9283,AeG,955
957,AeG,2037
3745,AeG,955
56129,AeG,1896
83595,AeG,2240
10116,AeG,2037
55205,AeG,2028
4340,AeG,1893
55030,AeG,2037
199953,AeG,1016
29070,AeG,955
55841,AeG,45
387680,AeG,1016
11234,AeG,1893
4065,AeG,1896
7741,AeG,2037
5530,AeG,1893
8916,AeG,1017
84547,AeG,955
10632,AeG,2240
7072,AeG,1891
10777,AeG,955
118472,AeG,1016
3977,AeG,955
56884,AeG,1016
161142,AeG,1016
90293,AeG,1891
858,AeG,1890
64792,AeG,955
23556,AeG,1017
3748,AeG,1016
57337,AeG,955
23210,AeG,2240
10087,AeG,2240
10558,AeG,1016
7277,AeG,1017
253314,AeG,955
799,AeG,1017
28977,AeG,955
128869,AeG,2240
83450,AeG,955
51160,AeG,1896
54059,AeG,1891
54675,AeG,955
10062,AeG,1017
9486,AeG,1891
23133,AeG,2037
57683,AeG,2037
79583,AeG,1891
4172,AeG,1891
23294,AeG,955
8766,AeG,1016
374882,AeG,1891
221092,AeG,1890
55975,AeG,1891
57540,AeG,1017
5447,AeG,1891
2778,AeG,955
83882,AeG,955
125113,AeG,2037
27087,AeG,1896
5300,AeG,1896
7572,AeG,1890
836,AeG,2037
80213,AeG,1016
10162,AeG,1896
29086,AeG,1891
92340,AeG,2240
1909,AeG,1891
55182,AeG,955
392617,AeG,1891
259236,AeG,45
157695,AeG,2037
1325,AeG,1895
4122,AeG,1896
84276,AeG,1896
166647,AeG,2240
3020,AeG,955
51079,AeG,955
84253,AeG,1890
28972,AeG,1893
5529,AeG,1896
10617,AeG,2037
1400,AeG,2028
3337,AeG,1893
11316,AeG,955
2911,AeG,1017
8443,AeG,2037
84749,AeG,955
55278,AeG,1893
84365,AeG,955
2947,AeG,2037
81552,AeG,1016
2674,AeG,2298
51295,AeG,1893
4236,AeG,1896
401565,AeG,1017
6529,AeG,2028
6217,AeG,1896
60491,AeG,955
26273,AeG,1891
1915,AeG,1893
374928,AeG,2037
875,AeG,1891
3035,AeG,2037
114792,AeG,1016
5689,AeG,1016
1671,AeG,955
834,AeG,1891
55672,AeG,1017
7410,AeG,955
9051,AeG,1016
5584,AeG,955
126792,AeG,2240
285636,AeG,2240
55636,AeG,1891
4335,AeG,2037
80212,AeG,1017
6096,AeG,1890
9349,AeG,1895
11142,AeG,955
5091,AeG,1017
9416,AeG,2037
285282,AeG,2240
27346,AeG,1893
89795,AeG,1017
23066,AeG,1891
4689,AeG,955
440275,AeG,1896
7589,AeG,2037
4857,AeG,1017
23512,AeG,1017
1032,AeG,955
57136,AeG,1896
6821,AeG,2240
56652,AeG,1016
92703,AeG,1016
26505,AeG,45
4123,AeG,1016
2903,AeG,2240
55788,AeG,1896
3431,AeG,1893
10240,AeG,1017
51650,AeG,2037
55848,AeG,2240
25957,AeG,1895
7702,AeG,2037
59286,AeG,1893
94,AeG,2037
7227,AeG,1896
55663,AeG,1017
374819,AeG,1891
60491,AeG,2037
54935,AeG,1896
6640,AeG,1896
6401,AeG,955
55808,AeG,2037
200958,AeG,1016
150356,AeG,1017
22983,AeG,955
79572,AeG,955
7334,AeG,1890
81537,AeG,955
1002,AeG,1891
1406,AeG,955
929,AeG,2037
10299,AeG,2037
84699,AeG,1017
113235,AeG,2037
8625,AeG,2240
7293,AeG,1017
9283,AeG,1016
10989,AeG,955
79759,AeG,2037
92304,AeG,1017
1267,AeG,1891
26986,AeG,1891
271,AeG,1017
148641,AeG,955
131096,AeG,955
207,AeG,1893
91978,AeG,2037
146057,AeG,1890
2280,AeG,2037
1350,AeG,1017
153769,AeG,1016
2983,AeG,1890
2517,AeG,955
4141,AeG,1016
2895,AeG,1017
22985,AeG,1017
10882,AeG,1016
10769,AeG,1890
201627,AeG,955
80305,AeG,2037
56983,AeG,1016
8766,AeG,1017
11097,AeG,1891
317649,AeG,955
29087,AeG,1891
23582,AeG,2240
133746,AeG,2298
1032,AeG,2240
271,AeG,1016
11194,AeG,45
2901,AeG,2037
26048,AeG,1017
41,AeG,45
7538,AeG,1016
4358,AeG,2037
3801,AeG,1017
55821,AeG,955
55437,AeG,955
80018,AeG,2240
83636,AeG,1017
6132,AeG,1895
435,AeG,1016
27183,AeG,1893
57453,AeG,1896
55322,AeG,955
3551,AeG,1017
10213,AeG,1016
79671,AeG,1016
1610,AeG,2037
2570,AeG,1021
8912,AeG,955
81926,AeG,1017
5291,AeG,1021
9061,AeG,1893
3775,AeG,1893
5443,AeG,2410
196996,AeG,1016
4212,AeG,2037
30813,AeG,2037
353174,AeG,1016
55201,AeG,955
9551,AeG,2240
93973,AeG,1016
27309,AeG,2240
2566,AeG,1891
201516,AeG,1017
113419,AeG,1893
1832,AeG,1896
9191,AeG,1016
10066,AeG,2240
51246,AeG,1016
84572,AeG,1017
23187,AeG,2037
220382,AeG,955
2230,AeG,955
10376,AeG,1890
10476,AeG,955
55733,AeG,1893
26020,AeG,955
4976,AeG,2240
51400,AeG,1890
51507,AeG,1017
25842,AeG,2240
6348,AeG,1017
643236,AeG,955
79637,AeG,1016
79080,AeG,2037
26040,AeG,1017
51125,AeG,2240
29924,AeG,1017
8153,AeG,955
4943,AeG,1016
25940,AeG,1890
10189,AeG,1891
22821,AeG,2037
6708,AeG,1016
26003,AeG,1017
3326,AeG,955
7158,AeG,955
219539,AeG,2028
27346,AeG,2037
57477,AeG,1016
2908,AeG,955
64407,AeG,1017
5709,AeG,1890
64838,AeG,2240
7545,AeG,2298
149175,AeG,955
26173,AeG,1893
8379,AeG,955
6857,AeG,1890
6480,AeG,1891
26057,AeG,1017
3376,AeG,1016
6747,AeG,2028
1776,AeG,2240
23349,AeG,1891
6146,AeG,1893
23326,AeG,2028
55294,AeG,1891
8743,AeG,2037
23220,AeG,1893
134121,AeG,955
51315,AeG,1893
79139,AeG,1891
2677,AeG,1893
54677,AeG,1016
65990,AeG,1891
79644,AeG,2037
79083,AeG,1017
9914,AeG,1016
134359,AeG,955
1739,AeG,2037
64925,AeG,1016
5965,AeG,955
1605,AeG,955
7337,AeG,955
5705,AeG,2240
56139,AeG,955
29916,AeG,2240
64777,AeG,1896
2277,AeG,1016
6342,AeG,2037
1213,AeG,1896
54682,AeG,2037
55780,AeG,1016
26520,AeG,2240
5393,AeG,2240
22989,AeG,1017
23480,AeG,955
56204,AeG,2037
6415,AeG,1890
55466,AeG,1896
7307,AeG,2037
147495,AeG,1016
5269,AeG,1891
3240,AeG,2037
1337,AeG,1017
9481,AeG,2240
2058,AeG,955
8945,AeG,955
4804,AeG,1016
6146,AeG,1896
3151,AeG,2028
2232,AeG,955
84623,AeG,2037
4720,AeG,1891
5316,AeG,955
8801,AeG,1893
57486,AeG,1891
7205,AeG,1017
51076,AeG,2240
2812,AeG,955
3735,AeG,1017
55626,AeG,1017
57573,AeG,1016
157769,AeG,2037
744,AeG,2037
29906,AeG,1017
3777,AeG,1017
5595,AeG,2037
4774,AeG,1891
10208,AeG,1893
10412,AeG,1891
55716,AeG,2298
201176,AeG,955
6201,AeG,2298
659,AeG,1891
5093,AeG,2037
6566,AeG,2240
25821,AeG,2037
4513,AeG,1893
57647,AeG,955
23518,AeG,1017
5125,AeG,1017
617,AeG,2028
403,AeG,1016
7430,AeG,1893
285093,AeG,1016
128061,AeG,955
9488,AeG,1896
55203,AeG,1891
10363,AeG,955
51729,AeG,2240
8630,AeG,1893
29106,AeG,2037
90423,AeG,955
84269,AeG,955
1840,AeG,955
55297,AeG,1017
11113,AeG,1890
4902,AeG,1021
10078,AeG,1891
5093,AeG,1896
4717,AeG,1017
8500,AeG,2037
23583,AeG,2028
84066,AeG,955
440574,AeG,1891
10513,AeG,1890
4756,AeG,1017
55508,AeG,45
79739,AeG,1016
90550,AeG,1016
56265,AeG,1016
79085,AeG,1896
221443,AeG,1893
84246,AeG,1891
55837,AeG,1017
91056,AeG,1017
6867,AeG,1893
51616,AeG,1893
10411,AeG,1016
11280,AeG,1021
80727,AeG,955
1033,AeG,955
5100,AeG,2240
26045,AeG,2037
118812,AeG,1016
10512,AeG,1016
7078,AeG,2240
10750,AeG,955
23253,AeG,2037
54443,AeG,1016
126433,AeG,1891
23349,AeG,45
7701,AeG,1891
80821,AeG,1017
2735,AeG,1896
10472,AeG,2240
79948,AeG,1890
4803,AeG,1021
509,AeG,1893
4248,AeG,2298
25956,AeG,1017
54550,AeG,1891
145864,AeG,955
60684,AeG,1896
734,AeG,1891
7805,AeG,1017
885,AeG,1896
25809,AeG,1896
5828,AeG,2037
1687,AeG,45
84265,AeG,1896
440348,AeG,2037
1388,AeG,955
6837,AeG,1017
372,AeG,1893
7701,AeG,1017
6188,AeG,1016
150572,AeG,955
55331,AeG,1017
23367,AeG,1891
443,AeG,1893
10128,AeG,955
5067,AeG,1896
83999,AeG,955
2747,AeG,2037
7105,AeG,1896
1495,AeG,1017
93973,AeG,2037
9209,AeG,2037
125061,AeG,2037
54463,AeG,1896
2885,AeG,2240
11215,AeG,1016
23481,AeG,1893
140890,AeG,1890
8403,AeG,1891
10513,AeG,2037
79719,AeG,2240
78987,AeG,1890
57221,AeG,1890
25804,AeG,955
400954,AeG,955
2597,AeG,2028
23405,AeG,2037
23002,AeG,2037
8577,AeG,45
6836,AeG,2028
3320,AeG,2037
396,AeG,1893
55048,AeG,45
4913,AeG,1896
1558,AeG,955
6227,AeG,1893
3032,AeG,1017
376267,AeG,1893
9791,AeG,2028
6001,AeG,1891
80063,AeG,1896
80854,AeG,1017
127343,AeG,1016
51004,AeG,1016
54438,AeG,2240
4343,AeG,2037
84132,AeG,2037
169841,AeG,1016
2157,AeG,1896
655,AeG,955
57519,AeG,1891
55299,AeG,1890
1610,AeG,955
113251,AeG,1893
1728,AeG,1891
56923,AeG,1017
8846,AeG,955
65987,AeG,2298
23130,AeG,1896
152559,AeG,1017
54961,AeG,1891
10574,AeG,1893
5226,AeG,955
57120,AeG,1017
23582,AeG,955
10974,AeG,2037
2531,AeG,1016
54480,AeG,1017
361,AeG,2240
5202,AeG,1896
196294,AeG,2240
805,AeG,1890
5733,AeG,1893
6897,AeG,2298
64067,AeG,1890
4155,AeG,2240
5151,AeG,1896
9416,AeG,955
10311,AeG,1017
1149,AeG,1016
5129,AeG,1896
3351,AeG,2240
158431,AeG,2037
135112,AeG,2240
85352,AeG,1893
80341,AeG,1017
55454,AeG,1896
51042,AeG,1017
8867,AeG,955
89910,AeG,1893
5283,AeG,1893
23327,AeG,1017
3781,AeG,1016
4023,AeG,1017
200315,AeG,1016
5164,AeG,1016
2593,AeG,1891
93436,AeG,2240
221955,AeG,955
4097,AeG,2240
7374,AeG,1017
8614,AeG,1016
29855,AeG,1893
3199,AeG,2028
55791,AeG,1893
79685,AeG,1017
85014,AeG,2037
25840,AeG,1017
388588,AeG,955
51131,AeG,2037
55974,AeG,1893
10130,AeG,955
80816,AeG,955
4615,AeG,1891
54987,AeG,2037
3732,AeG,1891
119504,AeG,955
83607,AeG,2240
4192,AeG,2037
9949,AeG,1016
23214,AeG,2240
51121,AeG,1895
23304,AeG,1891
6843,AeG,955
23394,AeG,1896
7561,AeG,2037
375190,AeG,1891
51182,AeG,955
84246,AeG,1896
90780,AeG,955
369,AeG,1891
140612,AeG,1017
140710,AeG,1016
26297,AeG,1893
124997,AeG,1896
6120,AeG,955
51318,AeG,1891
493753,AeG,1017
9,AeG,955
1525,AeG,1017
6540,AeG,2240
468,AeG,2298
7305,AeG,2037
22873,AeG,955
79035,AeG,1016
57471,AeG,1016
126917,AeG,2240
170691,AeG,955
261726,AeG,1890
80264,AeG,2037
84926,AeG,1890
1902,AeG,955
8038,AeG,1016
391,AeG,955
151194,AeG,1016
23245,AeG,2037
51043,AeG,2240
64759,AeG,1890
6602,AeG,955
6167,AeG,2037
6868,AeG,1017
23633,AeG,1891
151835,AeG,1891
3066,AeG,2028
2710,AeG,2240
5893,AeG,1016
201158,AeG,2037
80728,AeG,955
23294,AeG,1017
65117,AeG,955
4534,AeG,2037
80036,AeG,45
55859,AeG,2298
335,AeG,1017
80199,AeG,2240
8721,AeG,2240
79132,AeG,1016
79781,AeG,955
3371,AeG,1890
5570,AeG,955
4708,AeG,1017
318,AeG,1017
254263,AeG,1896
27347,AeG,1891
23207,AeG,1893
7781,AeG,1890
55246,AeG,1891
192670,AeG,2037
2647,AeG,955
51533,AeG,1896
4076,AeG,1890
11046,AeG,1891
63973,AeG,1021
4953,AeG,2240
81575,AeG,1891
84957,AeG,1017
55791,AeG,2240
11342,AeG,2240
4350,AeG,2240
84680,AeG,955
84817,AeG,1896
60436,AeG,2240
25970,AeG,1891
2041,AeG,955
60509,AeG,1896
10718,AeG,2037
23067,AeG,1017
29091,AeG,45
221294,AeG,45
10929,AeG,955
6051,AeG,1021
221476,AeG,1017
2840,AeG,1890
64222,AeG,1017
79929,AeG,955
3707,AeG,2240
54930,AeG,1017
340351,AeG,955
6817,AeG,2240
84627,AeG,1891
114907,AeG,2240
80332,AeG,1896
2050,AeG,2240
3782,AeG,1016
6741,AeG,2240
9493,AeG,1905
55016,AeG,2037
644096,AeG,1017
79690,AeG,1896
7011,AeG,1891
79656,AeG,2037
215,AeG,955
10007,AeG,955
720,AeG,2037
9879,AeG,1017
9747,AeG,1890
3109,AeG,1893
132,AeG,1893
84636,AeG,955
80146,AeG,1896
114932,AeG,2037
831,AeG,1890
7873,AeG,955
597,AeG,2240
6625,AeG,2240
4616,AeG,1017
63934,AeG,1893
359845,AeG,1891
54788,AeG,1893
389493,AeG,955
10282,AeG,1017
162968,AeG,2028
576,AeG,1891
88,AeG,1891
1749,AeG,955
836,AeG,1017
6528,AeG,1017
57592,AeG,2037
23620,AeG,955
58986,AeG,1896
4128,AeG,1017
9427,AeG,1017
26155,AeG,1896
5034,AeG,1891
25978,AeG,1896
91978,AeG,955
1634,AeG,955
9099,AeG,2037
1410,AeG,955
3977,AeG,1016
84883,AeG,1017
171546,AeG,1896
55005,AeG,2037
11097,AeG,955
57191,AeG,2028
55997,AeG,1016
22916,AeG,1891
10793,AeG,955
440021,AeG,2028
80230,AeG,1017
9683,AeG,2037
10806,AeG,1017
7852,AeG,1016
64743,AeG,1891
25978,AeG,1890
27348,AeG,2240
6194,AeG,1016
3726,AeG,1891
63941,AeG,955
51168,AeG,1017
80006,AeG,1893
6404,AeG,955
10180,AeG,1896
83930,AeG,1017
10325,AeG,1017
3363,AeG,45
55425,AeG,955
8663,AeG,1893
23219,AeG,2037
162963,AeG,2240
117,AeG,2298
9647,AeG,955
1314,AeG,955
2036,AeG,1896
155382,AeG,2240
22827,AeG,1893
5173,AeG,1893
6903,AeG,1896
6837,AeG,2298
10102,AeG,1016
25816,AeG,1017
6650,AeG,1016
344018,AeG,1017
3306,AeG,1890
51531,AeG,955
121053,AeG,1896
1776,AeG,1890
782,AeG,1016
65082,AeG,1017
152518,AeG,1891
1734,AeG,2298
3737,AeG,1895
5714,AeG,2037
192669,AeG,2240
8887,AeG,45
400120,AeG,1896
6229,AeG,1021
81832,AeG,1017
6734,AeG,1893
10891,AeG,955
793,AeG,2028
25948,AeG,2037
23265,AeG,1016
1147,AeG,2037
6683,AeG,1016
90594,AeG,1016
10327,AeG,1893
6450,AeG,1896
5310,AeG,2028
23081,AeG,1017
25930,AeG,2037
7555,AeG,2298
23612,AeG,2028
57369,AeG,2129
285643,AeG,1016
8487,AeG,1896
9049,AeG,2028
64506,AeG,1017
9100,AeG,1016
84172,AeG,1016
27085,AeG,955
108,AeG,45
55246,AeG,1016
2921,AeG,955
54429,AeG,2037
4185,AeG,1896
54532,AeG,1017
11284,AeG,1016
56997,AeG,1896
3758,AeG,1890
8609,AeG,1017
9866,AeG,955
1877,AeG,1017
1315,AeG,1896
2865,AeG,955
6539,AeG,2298
127253,AeG,1016
84441,AeG,1890
388403,AeG,1891
57689,AeG,2037
29071,AeG,1891
23193,AeG,2240
150,AeG,1016
406,AeG,955
9322,AeG,955
2879,AeG,2028
114793,AeG,1017
3992,AeG,1896
3798,AeG,1893
220213,AeG,2037
79849,AeG,955
57178,AeG,1017
26034,AeG,1893
5595,AeG,1893
3814,AeG,1021
388962,AeG,2037
4839,AeG,1891
27106,AeG,1891
320,AeG,1891
9525,AeG,2037
130589,AeG,1016
5481,AeG,2037
7169,AeG,1890
65095,AeG,2240
4001,AeG,2037
23371,AeG,1893
83877,AeG,2037
9348,AeG,1016
64745,AeG,1891
5434,AeG,1896
548645,AeG,2037
7266,AeG,1896
6596,AeG,2037
9727,AeG,2240
2277,AeG,955
57136,AeG,2037
84260,AeG,2037
246184,AeG,2037
27006,AeG,1017
55230,AeG,1896
23192,AeG,1893
8467,AeG,1893
51166,AeG,1893
