gene,relationship,MF
9837,GpMF,GO:0004386
8491,GpMF,GO:0016301
57680,GpMF,GO:0016462
124935,GpMF,GO:0008509
5915,GpMF,GO:0098531
5991,GpMF,GO:0000977
6886,GpMF,GO:0001067
653519,GpMF,GO:0005253
7534,GpMF,GO:0019900
100506658,GpMF,GO:0008172
6891,GpMF,GO:0015197
57679,GpMF,GO:0008047
10397,GpMF,GO:0017137
5142,GpMF,GO:0044325
1946,GpMF,GO:0005167
153201,GpMF,GO:0022890
64324,GpMF,GO:0042974
590,GpMF,GO:0001540
6597,GpMF,GO:0043566
9902,GpMF,GO:0030246
8826,GpMF,GO:0019900
514,GpMF,GO:0015405
83478,GpMF,GO:0030695
10413,GpMF,GO:0000988
2246,GpMF,GO:0005104
2395,GpMF,GO:0051540
5078,GpMF,GO:1990837
50833,GpMF,GO:0008527
89872,GpMF,GO:0015166
25999,GpMF,GO:0097001
55120,GpMF,GO:0019787
3751,GpMF,GO:0022803
4091,GpMF,GO:0030617
51127,GpMF,GO:0030674
6453,GpMF,GO:0019207
9658,GpMF,GO:0033613
7020,GpMF,GO:0003682
5916,GpMF,GO:0098531
1524,GpMF,GO:0004930
23413,GpMF,GO:0005216
3202,GpMF,GO:0000976
50617,GpMF,GO:0016820
113235,GpMF,GO:0016597
6717,GpMF,GO:0008134
9540,GpMF,GO:0003960
8861,GpMF,GO:0019904
5294,GpMF,GO:0004672
11009,GpMF,GO:0005125
4654,GpMF,GO:0001047
4904,GpMF,GO:0000976
56302,GpMF,GO:0046873
9641,GpMF,GO:0004672
115209,GpMF,GO:0008233
1811,GpMF,GO:0022804
6318,GpMF,GO:0004857
84166,GpMF,GO:0000977
8994,GpMF,GO:0000989
5481,GpMF,GO:0035258
51451,GpMF,GO:0003880
55621,GpMF,GO:0008170
10519,GpMF,GO:0008022
79139,GpMF,GO:0051117
19,GpMF,GO:0042623
56301,GpMF,GO:0015075
3074,GpMF,GO:0042803
10246,GpMF,GO:0022804
3651,GpMF,GO:0000978
11085,GpMF,GO:0004175
642273,GpMF,GO:0043014
5332,GpMF,GO:0008081
3754,GpMF,GO:0005251
54431,GpMF,GO:0008047
2657,GpMF,GO:0005125
27020,GpMF,GO:0016773
399,GpMF,GO:0005095
9415,GpMF,GO:0016705
63971,GpMF,GO:0032403
2042,GpMF,GO:0019199
158135,GpMF,GO:0016874
80335,GpMF,GO:0008170
1240,GpMF,GO:0004930
1738,GpMF,GO:0016667
5332,GpMF,GO:0004435
10396,GpMF,GO:0022804
622,GpMF,GO:0016614
165904,GpMF,GO:0008092
56110,GpMF,GO:0005509
9442,GpMF,GO:0061630
359,GpMF,GO:0022838
9479,GpMF,GO:0060090
81542,GpMF,GO:0016491
23062,GpMF,GO:0030306
3442,GpMF,GO:0005126
284439,GpMF,GO:0051184
51426,GpMF,GO:0003684
10202,GpMF,GO:0016491
2821,GpMF,GO:0044389
8626,GpMF,GO:0000981
640,GpMF,GO:0004713
6532,GpMF,GO:0000149
1893,GpMF,GO:0002020
636,GpMF,GO:0034452
4926,GpMF,GO:0015631
2321,GpMF,GO:0004713
2745,GpMF,GO:0016491
167227,GpMF,GO:0016462
170685,GpMF,GO:0052842
6936,GpMF,GO:0000987
65010,GpMF,GO:0005310
64066,GpMF,GO:0005509
63893,GpMF,GO:0061631
23400,GpMF,GO:0042626
5104,GpMF,GO:0032190
4628,GpMF,GO:0005516
6375,GpMF,GO:0042379
28996,GpMF,GO:0001102
84876,GpMF,GO:0005261
5862,GpMF,GO:0016817
1958,GpMF,GO:0001067
4257,GpMF,GO:0004364
3798,GpMF,GO:0016817
10786,GpMF,GO:0005216
53373,GpMF,GO:0008324
10382,GpMF,GO:0019001
8993,GpMF,GO:0008745
6561,GpMF,GO:0015081
1020,GpMF,GO:0030546
2905,GpMF,GO:0022836
7782,GpMF,GO:0022857
6733,GpMF,GO:0004674
5695,GpMF,GO:0008233
8789,GpMF,GO:0016791
390927,GpMF,GO:0000976
9482,GpMF,GO:0000149
85464,GpMF,GO:0042578
7079,GpMF,GO:0030414
83699,GpMF,GO:0017124
2840,GpMF,GO:0008528
7461,GpMF,GO:0008092
27068,GpMF,GO:0016462
6523,GpMF,GO:0005355
4326,GpMF,GO:0070011
3312,GpMF,GO:0016887
1999,GpMF,GO:0000988
7249,GpMF,GO:0071889
752,GpMF,GO:0005522
2621,GpMF,GO:0008047
10846,GpMF,GO:0030551
113655,GpMF,GO:0051185
166785,GpMF,GO:0016818
7126,GpMF,GO:0017049
9149,GpMF,GO:0000988
3009,GpMF,GO:0043566
375611,GpMF,GO:0015297
759,GpMF,GO:0016788
340252,GpMF,GO:0044212
6890,GpMF,GO:0046979
22888,GpMF,GO:0019787
9934,GpMF,GO:0016502
3636,GpMF,GO:0017124
8878,GpMF,GO:0016772
5440,GpMF,GO:0034062
2771,GpMF,GO:0016818
3624,GpMF,GO:0033612
6571,GpMF,GO:0022804
164237,GpMF,GO:0061135
84679,GpMF,GO:0015078
9255,GpMF,GO:0051020
6502,GpMF,GO:0061659
7038,GpMF,GO:0051087
2257,GpMF,GO:1901681
7098,GpMF,GO:0003725
132946,GpMF,GO:0032561
92579,GpMF,GO:0050309
11285,GpMF,GO:0003831
9619,GpMF,GO:0005496
26279,GpMF,GO:0008201
55799,GpMF,GO:0022838
285590,GpMF,GO:0070273
57030,GpMF,GO:1901677
9422,GpMF,GO:0000978
135941,GpMF,GO:0004984
808,GpMF,GO:0008047
135295,GpMF,GO:0019904
347731,GpMF,GO:0019207
1413,GpMF,GO:0005212
4921,GpMF,GO:0016301
5406,GpMF,GO:0052689
4712,GpMF,GO:0016655
3773,GpMF,GO:0046873
1028,GpMF,GO:0004860
64241,GpMF,GO:0046982
9421,GpMF,GO:0003713
114971,GpMF,GO:0042578
64175,GpMF,GO:0031544
4920,GpMF,GO:0004713
1840,GpMF,GO:0000989
130013,GpMF,GO:0016830
5507,GpMF,GO:0019903
7543,GpMF,GO:0044212
29085,GpMF,GO:0008200
1903,GpMF,GO:0008289
255738,GpMF,GO:0043621
84694,GpMF,GO:0022803
4018,GpMF,GO:0008201
134510,GpMF,GO:0004722
5306,GpMF,GO:0008289
5521,GpMF,GO:0008601
8813,GpMF,GO:0030246
1525,GpMF,GO:0019904
11332,GpMF,GO:0016790
2268,GpMF,GO:0045309
54206,GpMF,GO:0005096
2116,GpMF,GO:0003690
54464,GpMF,GO:0004518
7294,GpMF,GO:0001067
92483,GpMF,GO:0004459
51086,GpMF,GO:0004674
4009,GpMF,GO:0000976
283237,GpMF,GO:0003755
6359,GpMF,GO:0042379
64854,GpMF,GO:0004843
144124,GpMF,GO:0004984
331,GpMF,GO:0043027
53834,GpMF,GO:0004713
3239,GpMF,GO:1990837
116447,GpMF,GO:0016887
6624,GpMF,GO:0008092
26747,GpMF,GO:0030515
137695,GpMF,GO:0016746
1192,GpMF,GO:0015103
9141,GpMF,GO:0015631
84893,GpMF,GO:0016462
1357,GpMF,GO:0004181
525,GpMF,GO:0022857
64137,GpMF,GO:0016462
3074,GpMF,GO:0016758
100287327,GpMF,GO:0008234
27304,GpMF,GO:0008641
5286,GpMF,GO:0052742
11342,GpMF,GO:0061659
4733,GpMF,GO:0008134
79735,GpMF,GO:0005096
8446,GpMF,GO:0016788
3360,GpMF,GO:0008227
335,GpMF,GO:0034190
3021,GpMF,GO:0043566
164237,GpMF,GO:0061134
6846,GpMF,GO:0001664
6788,GpMF,GO:0030295
2886,GpMF,GO:0005070
1080,GpMF,GO:0015267
9372,GpMF,GO:0008236
2288,GpMF,GO:0032767
2185,GpMF,GO:0004713
55907,GpMF,GO:0070567
3861,GpMF,GO:0005200
2648,GpMF,GO:0010485
84665,GpMF,GO:0008092
114112,GpMF,GO:0015036
4603,GpMF,GO:0000975
2237,GpMF,GO:0004523
160287,GpMF,GO:0016616
476,GpMF,GO:0031402
10245,GpMF,GO:0015399
2539,GpMF,GO:0004345
2158,GpMF,GO:0008233
9097,GpMF,GO:0030234
5684,GpMF,GO:0004298
1215,GpMF,GO:0042277
4891,GpMF,GO:0022804
63977,GpMF,GO:0016741
79317,GpMF,GO:0004984
5330,GpMF,GO:0016298
2564,GpMF,GO:0015267
988,GpMF,GO:0019902
63982,GpMF,GO:0005548
8647,GpMF,GO:0042625
5334,GpMF,GO:0042578
5309,GpMF,GO:0000976
1385,GpMF,GO:0001067
2114,GpMF,GO:0000978
642,GpMF,GO:0008233
2555,GpMF,GO:0015108
26154,GpMF,GO:0015399
10343,GpMF,GO:0015267
165,GpMF,GO:0044212
162540,GpMF,GO:0070001
59340,GpMF,GO:0004969
9107,GpMF,GO:0022890
6584,GpMF,GO:0015199
8874,GpMF,GO:0005088
8647,GpMF,GO:0015077
10047,GpMF,GO:0004857
1311,GpMF,GO:0008201
3728,GpMF,GO:0019901
221,GpMF,GO:0016491
8996,GpMF,GO:0089720
1665,GpMF,GO:0042623
10562,GpMF,GO:0045296
55308,GpMF,GO:0070035
29083,GpMF,GO:0019001
1119,GpMF,GO:0016773
11274,GpMF,GO:0008234
6327,GpMF,GO:0022838
11336,GpMF,GO:0000149
7298,GpMF,GO:0043177
23001,GpMF,GO:0008289
6117,GpMF,GO:0003697
643,GpMF,GO:0001637
143162,GpMF,GO:0005545
6938,GpMF,GO:0001159
221937,GpMF,GO:0000977
203,GpMF,GO:0004017
9388,GpMF,GO:0008970
79751,GpMF,GO:0015291
4807,GpMF,GO:0001067
2319,GpMF,GO:0046982
5593,GpMF,GO:0042803
153,GpMF,GO:0031694
6855,GpMF,GO:0019904
4886,GpMF,GO:0004983
8939,GpMF,GO:0000975
2814,GpMF,GO:0005518
6500,GpMF,GO:0061630
9219,GpMF,GO:0000977
51686,GpMF,GO:0015077
7342,GpMF,GO:0003714
6452,GpMF,GO:0019904
283652,GpMF,GO:0015077
2241,GpMF,GO:0016301
301,GpMF,GO:0048306
21,GpMF,GO:0042623
762,GpMF,GO:0016835
1109,GpMF,GO:0016491
8880,GpMF,GO:0000981
5395,GpMF,GO:0016818
56659,GpMF,GO:0022842
219988,GpMF,GO:0008187
2931,GpMF,GO:0016301
6664,GpMF,GO:0001191
1572,GpMF,GO:0005506
100287932,GpMF,GO:0022804
11021,GpMF,GO:0003924
94274,GpMF,GO:0030234
79897,GpMF,GO:0004519
22802,GpMF,GO:0022857
9912,GpMF,GO:0005096
286097,GpMF,GO:0005509
3817,GpMF,GO:0004175
2596,GpMF,GO:0005504
79400,GpMF,GO:0016175
11136,GpMF,GO:0022891
5520,GpMF,GO:0008092
248,GpMF,GO:0016788
2074,GpMF,GO:0016818
57192,GpMF,GO:0015276
7080,GpMF,GO:0003705
6135,GpMF,GO:0003735
325,GpMF,GO:0005509
11244,GpMF,GO:0046982
24,GpMF,GO:0005548
7514,GpMF,GO:0008536
3140,GpMF,GO:0042277
57154,GpMF,GO:0046332
23426,GpMF,GO:0032947
10003,GpMF,GO:0016810
128821,GpMF,GO:0004857
8877,GpMF,GO:0008481
5095,GpMF,GO:0033218
2736,GpMF,GO:0000982
766,GpMF,GO:0016829
30834,GpMF,GO:0016779
55508,GpMF,GO:0015605
6770,GpMF,GO:0005319
122622,GpMF,GO:0000287
585,GpMF,GO:0034452
831,GpMF,GO:0030414
375,GpMF,GO:0016004
1293,GpMF,GO:0061135
7704,GpMF,GO:0000975
920,GpMF,GO:0042803
2987,GpMF,GO:0019201
27352,GpMF,GO:0017016
2582,GpMF,GO:0016857
133308,GpMF,GO:0015297
970,GpMF,GO:0005126
6718,GpMF,GO:0016628
8521,GpMF,GO:1990837
1813,GpMF,GO:0042803
56907,GpMF,GO:0008092
4929,GpMF,GO:0000982
149708,GpMF,GO:0061134
55140,GpMF,GO:0000993
2897,GpMF,GO:0004970
4916,GpMF,GO:0004714
5336,GpMF,GO:0016788
84515,GpMF,GO:0016817
6713,GpMF,GO:0048037
2168,GpMF,GO:0043177
6011,GpMF,GO:0016301
54516,GpMF,GO:0043021
55244,GpMF,GO:0015299
10111,GpMF,GO:0004520
8506,GpMF,GO:0060090
2562,GpMF,GO:0022857
65010,GpMF,GO:0005254
55540,GpMF,GO:0030368
1641,GpMF,GO:0005516
8915,GpMF,GO:0043130
2553,GpMF,GO:0046982
5066,GpMF,GO:0031406
83758,GpMF,GO:0005501
26007,GpMF,GO:0016772
54622,GpMF,GO:0019001
6512,GpMF,GO:0015075
5770,GpMF,GO:0016791
10347,GpMF,GO:0043492
2091,GpMF,GO:0008649
84962,GpMF,GO:0032403
780,GpMF,GO:0038062
5868,GpMF,GO:0019003
84148,GpMF,GO:0016410
646625,GpMF,GO:0016831
137902,GpMF,GO:0046906
50940,GpMF,GO:0030551
8850,GpMF,GO:0016407
9107,GpMF,GO:0015075
3661,GpMF,GO:0000981
29789,GpMF,GO:0016817
6622,GpMF,GO:0005506
93380,GpMF,GO:0015075
8445,GpMF,GO:0004713
90627,GpMF,GO:0008047
2719,GpMF,GO:0043395
57338,GpMF,GO:0046873
57664,GpMF,GO:0008289
23303,GpMF,GO:0017111
1499,GpMF,GO:0001085
54431,GpMF,GO:0051087
4089,GpMF,GO:0001159
6259,GpMF,GO:0071936
81309,GpMF,GO:0004984
156,GpMF,GO:0004703
1515,GpMF,GO:0032403
51422,GpMF,GO:0030295
79365,GpMF,GO:0000982
2272,GpMF,GO:0044389
22802,GpMF,GO:0008233
79772,GpMF,GO:0005509
389692,GpMF,GO:0001077
26037,GpMF,GO:0008047
63898,GpMF,GO:0019902
56606,GpMF,GO:0015143
84873,GpMF,GO:0004930
55129,GpMF,GO:0015103
563,GpMF,GO:0016788
29906,GpMF,GO:0008373
6599,GpMF,GO:0000988
22801,GpMF,GO:0098639
23236,GpMF,GO:0004435
50614,GpMF,GO:0008376
5073,GpMF,GO:0004540
57159,GpMF,GO:0008092
10136,GpMF,GO:0008236
54866,GpMF,GO:0019888
2762,GpMF,GO:0050661
3783,GpMF,GO:0005261
25988,GpMF,GO:0001012
2658,GpMF,GO:0005125
51802,GpMF,GO:0015276
3359,GpMF,GO:0015075
84678,GpMF,GO:0032452
4881,GpMF,GO:0019900
4783,GpMF,GO:0001227
10391,GpMF,GO:0051015
3419,GpMF,GO:0051287
1181,GpMF,GO:0022891
81539,GpMF,GO:0022891
11085,GpMF,GO:0070011
6873,GpMF,GO:0000975
79834,GpMF,GO:0016773
28968,GpMF,GO:0008509
5816,GpMF,GO:0042803
474,GpMF,GO:0003682
2028,GpMF,GO:0042277
84284,GpMF,GO:0017111
57158,GpMF,GO:0005216
22856,GpMF,GO:0016757
142,GpMF,GO:0019900
9635,GpMF,GO:0015108
9470,GpMF,GO:0008135
80832,GpMF,GO:0008289
338567,GpMF,GO:0015077
6368,GpMF,GO:0005125
23523,GpMF,GO:0004857
5780,GpMF,GO:0004721
7091,GpMF,GO:0000989
339175,GpMF,GO:0016427
785,GpMF,GO:0015085
3209,GpMF,GO:0001067
9046,GpMF,GO:0019900
9325,GpMF,GO:0002020
9058,GpMF,GO:0005310
23534,GpMF,GO:0042277
663,GpMF,GO:0005096
9739,GpMF,GO:0042054
23410,GpMF,GO:0032041
91574,GpMF,GO:0004045
92170,GpMF,GO:0003924
2309,GpMF,GO:0001227
9577,GpMF,GO:0032182
7133,GpMF,GO:0005031
2444,GpMF,GO:0016772
1842,GpMF,GO:0070052
114815,GpMF,GO:0001653
478,GpMF,GO:0050780
63971,GpMF,GO:0015631
54487,GpMF,GO:0004525
255743,GpMF,GO:0005178
403,GpMF,GO:0017111
5892,GpMF,GO:0003697
354,GpMF,GO:0070011
7068,GpMF,GO:0098531
161931,GpMF,GO:0004000
134526,GpMF,GO:0016790
8812,GpMF,GO:0004693
5495,GpMF,GO:0004722
2852,GpMF,GO:0004879
2523,GpMF,GO:0016757
11054,GpMF,GO:0008528
5130,GpMF,GO:0004105
30,GpMF,GO:0016491
79875,GpMF,GO:0008237
6605,GpMF,GO:0031491
2350,GpMF,GO:0061714
2551,GpMF,GO:0000981
51738,GpMF,GO:0001664
7179,GpMF,GO:0004721
6643,GpMF,GO:0005154
92609,GpMF,GO:0004721
5610,GpMF,GO:0016773
1653,GpMF,GO:0017111
115426,GpMF,GO:0061630
496,GpMF,GO:0008900
2029,GpMF,GO:0004857
9550,GpMF,GO:0016818
9421,GpMF,GO:0001159
2066,GpMF,GO:0070851
3699,GpMF,GO:0004866
285489,GpMF,GO:0019900
56947,GpMF,GO:0042803
2729,GpMF,GO:0016874
53373,GpMF,GO:0022857
10231,GpMF,GO:0019888
55870,GpMF,GO:0008757
10922,GpMF,GO:0016773
8517,GpMF,GO:0046982
6357,GpMF,GO:0008009
92675,GpMF,GO:0002161
1565,GpMF,GO:0008395
254428,GpMF,GO:0008324
11315,GpMF,GO:0035258
10257,GpMF,GO:0015405
1144,GpMF,GO:0015276
55582,GpMF,GO:0016817
3659,GpMF,GO:0001012
10776,GpMF,GO:0019212
2931,GpMF,GO:0004674
84446,GpMF,GO:0016301
5311,GpMF,GO:0015081
116931,GpMF,GO:0003713
133482,GpMF,GO:0008509
54431,GpMF,GO:0016671
6850,GpMF,GO:0016772
84231,GpMF,GO:0004842
5154,GpMF,GO:0019838
57172,GpMF,GO:0016772
10474,GpMF,GO:0016746
3611,GpMF,GO:0016301
51176,GpMF,GO:0045295
8675,GpMF,GO:0019905
116447,GpMF,GO:0061505
6352,GpMF,GO:0016301
3065,GpMF,GO:0000976
256987,GpMF,GO:0005342
5293,GpMF,GO:0052742
726,GpMF,GO:0008233
8851,GpMF,GO:0045296
55351,GpMF,GO:0016773
535,GpMF,GO:0016887
19,GpMF,GO:0043492
3607,GpMF,GO:0000287
7345,GpMF,GO:0043130
5514,GpMF,GO:0019208
64210,GpMF,GO:0030331
10786,GpMF,GO:0005253
9507,GpMF,GO:0008233
9967,GpMF,GO:0046966
55844,GpMF,GO:0008601
7295,GpMF,GO:0016667
3208,GpMF,GO:0003779
79661,GpMF,GO:0016788
4603,GpMF,GO:0001012
55208,GpMF,GO:0032182
6524,GpMF,GO:0015293
54858,GpMF,GO:0008242
10985,GpMF,GO:0008135
4199,GpMF,GO:0016491
525,GpMF,GO:0016820
81629,GpMF,GO:0016301
11059,GpMF,GO:0004842
81550,GpMF,GO:0003682
7275,GpMF,GO:0008289
6257,GpMF,GO:0000976
22982,GpMF,GO:0008134
115361,GpMF,GO:0032561
3486,GpMF,GO:0019888
948,GpMF,GO:0008329
51087,GpMF,GO:0003729
5649,GpMF,GO:0070011
7984,GpMF,GO:0005525
22953,GpMF,GO:0035381
11254,GpMF,GO:0015293
7494,GpMF,GO:0044212
2516,GpMF,GO:0000977
81790,GpMF,GO:0016874
85363,GpMF,GO:0042803
63951,GpMF,GO:0003690
4841,GpMF,GO:0003682
100137049,GpMF,GO:0005543
80222,GpMF,GO:0004812
2304,GpMF,GO:0000981
2624,GpMF,GO:0000981
9970,GpMF,GO:0004882
84876,GpMF,GO:0022803
55824,GpMF,GO:0019904
115426,GpMF,GO:0042393
2019,GpMF,GO:1990837
8531,GpMF,GO:0003712
133746,GpMF,GO:0003779
55207,GpMF,GO:0019003
23426,GpMF,GO:0000989
63948,GpMF,GO:0001159
79733,GpMF,GO:0000976
4656,GpMF,GO:0003682
4329,GpMF,GO:0016491
7867,GpMF,GO:0004672
2214,GpMF,GO:0019864
5864,GpMF,GO:0032561
51654,GpMF,GO:0019900
4287,GpMF,GO:0008233
55149,GpMF,GO:0004652
253725,GpMF,GO:0008289
4173,GpMF,GO:0003678
8001,GpMF,GO:0022824
51085,GpMF,GO:0003690
1742,GpMF,GO:0016772
56895,GpMF,GO:0071617
661,GpMF,GO:0003899
22954,GpMF,GO:0061659
53349,GpMF,GO:0005543
128239,GpMF,GO:0030695
65125,GpMF,GO:0016247
10440,GpMF,GO:0022884
23013,GpMF,GO:0001076
23433,GpMF,GO:0019904
546,GpMF,GO:0016462
6556,GpMF,GO:0015077
5348,GpMF,GO:0022857
4208,GpMF,GO:0000975
4217,GpMF,GO:0000287
6324,GpMF,GO:0017080
6275,GpMF,GO:0003779
527,GpMF,GO:0042623
58505,GpMF,GO:0004579
170506,GpMF,GO:0042826
6128,GpMF,GO:0005198
79609,GpMF,GO:0008757
10049,GpMF,GO:0051082
57826,GpMF,GO:0003712
83660,GpMF,GO:0032403
2495,GpMF,GO:0016722
2626,GpMF,GO:0044212
658,GpMF,GO:0004672
26246,GpMF,GO:0004984
5023,GpMF,GO:0015276
2823,GpMF,GO:0005261
2235,GpMF,GO:0051540
114771,GpMF,GO:0038187
4830,GpMF,GO:0001067
4121,GpMF,GO:0004571
2903,GpMF,GO:0022891
5091,GpMF,GO:0033218
5618,GpMF,GO:0017046
58495,GpMF,GO:0000975
5970,GpMF,GO:0001205
7106,GpMF,GO:0050839
6563,GpMF,GO:0015204
5187,GpMF,GO:1990837
838,GpMF,GO:0070011
7043,GpMF,GO:0034713
2895,GpMF,GO:0022857
57158,GpMF,GO:0043177
867,GpMF,GO:0045309
786,GpMF,GO:0022843
4904,GpMF,GO:0044212
5514,GpMF,GO:0019888
9154,GpMF,GO:0015205
10961,GpMF,GO:0051087
6804,GpMF,GO:0048306
1833,GpMF,GO:0005539
162515,GpMF,GO:0022804
2160,GpMF,GO:0017171
5900,GpMF,GO:0005085
57478,GpMF,GO:0008233
5008,GpMF,GO:0005147
284352,GpMF,GO:0019212
10398,GpMF,GO:0005509
4781,GpMF,GO:0001012
89874,GpMF,GO:0003735
8350,GpMF,GO:0046982
5786,GpMF,GO:0004725
1869,GpMF,GO:0001067
64064,GpMF,GO:0008410
1654,GpMF,GO:0008186
7021,GpMF,GO:0035326
56479,GpMF,GO:0015267
871,GpMF,GO:0051082
5602,GpMF,GO:0004707
150160,GpMF,GO:0008509
79799,GpMF,GO:0016757
10299,GpMF,GO:1904264
79659,GpMF,GO:0016462
11260,GpMF,GO:0031267
83752,GpMF,GO:0016462
79873,GpMF,GO:0017110
4650,GpMF,GO:0005516
498,GpMF,GO:0036442
10775,GpMF,GO:0004519
3572,GpMF,GO:0004915
5449,GpMF,GO:1990837
5824,GpMF,GO:0005048
988,GpMF,GO:0019904
473,GpMF,GO:0000988
8416,GpMF,GO:0030594
80149,GpMF,GO:0004532
1890,GpMF,GO:0016758
8553,GpMF,GO:0001227
5239,GpMF,GO:0005198
1654,GpMF,GO:0008094
6498,GpMF,GO:0000977
5747,GpMF,GO:0004713
10840,GpMF,GO:0019145
183,GpMF,GO:0016176
81033,GpMF,GO:0022832
1408,GpMF,GO:0009882
7070,GpMF,GO:0005543
84869,GpMF,GO:0016651
100507290,GpMF,GO:0003712
23028,GpMF,GO:0050660
6416,GpMF,GO:0016772
7347,GpMF,GO:0101005
9495,GpMF,GO:0032403
776,GpMF,GO:0046873
10419,GpMF,GO:0008276
115294,GpMF,GO:0008276
1576,GpMF,GO:0070330
254225,GpMF,GO:0032403
5178,GpMF,GO:0000981
2564,GpMF,GO:0005230
115752,GpMF,GO:0004540
1645,GpMF,GO:0031406
911,GpMF,GO:0051861
9837,GpMF,GO:0003678
406,GpMF,GO:0001046
2702,GpMF,GO:0055077
8538,GpMF,GO:0000977
22803,GpMF,GO:0001160
51750,GpMF,GO:0004386
3096,GpMF,GO:1990837
4193,GpMF,GO:0061630
8793,GpMF,GO:0005031
8913,GpMF,GO:0005261
220441,GpMF,GO:0016874
64397,GpMF,GO:0019904
7358,GpMF,GO:0048037
285641,GpMF,GO:0022804
8482,GpMF,GO:0032403
1952,GpMF,GO:0005509
3991,GpMF,GO:0004806
619189,GpMF,GO:0008324
10884,GpMF,GO:0003735
1780,GpMF,GO:0015631
6529,GpMF,GO:0015291
3202,GpMF,GO:0044212
836,GpMF,GO:0016004
83660,GpMF,GO:0003779
58524,GpMF,GO:0000976
1294,GpMF,GO:0061134
114609,GpMF,GO:0035662
668,GpMF,GO:0000981
1990,GpMF,GO:0008236
3764,GpMF,GO:0005244
256297,GpMF,GO:1990837
1139,GpMF,GO:0004889
4689,GpMF,GO:0008047
25782,GpMF,GO:0030695
54474,GpMF,GO:0005200
468,GpMF,GO:0000978
5914,GpMF,GO:0008289
6689,GpMF,GO:0000981
3678,GpMF,GO:0005161
8521,GpMF,GO:0000987
1584,GpMF,GO:0005506
23316,GpMF,GO:0000977
1543,GpMF,GO:0046906
84100,GpMF,GO:0005525
85397,GpMF,GO:0060589
4205,GpMF,GO:0042826
6370,GpMF,GO:0001664
6540,GpMF,GO:0015370
254042,GpMF,GO:0070011
909,GpMF,GO:0003823
6909,GpMF,GO:0000982
1718,GpMF,GO:0048037
11218,GpMF,GO:0003724
375611,GpMF,GO:0008514
4074,GpMF,GO:0005537
116085,GpMF,GO:0015291
205717,GpMF,GO:0016798
3717,GpMF,GO:0004713
5805,GpMF,GO:0016829
392376,GpMF,GO:0004930
3359,GpMF,GO:0005231
57468,GpMF,GO:0022857
2263,GpMF,GO:0005539
143888,GpMF,GO:0046527
6419,GpMF,GO:0008168
7161,GpMF,GO:0019900
55968,GpMF,GO:0019208
50944,GpMF,GO:0032947
2906,GpMF,GO:0022857
340024,GpMF,GO:0022857
92211,GpMF,GO:0005509
57582,GpMF,GO:0022836
94,GpMF,GO:0048185
10114,GpMF,GO:0004672
55755,GpMF,GO:0008092
147968,GpMF,GO:0005509
51271,GpMF,GO:0032182
1811,GpMF,GO:0005254
283358,GpMF,GO:0033842
403253,GpMF,GO:0004930
1761,GpMF,GO:0001159
23539,GpMF,GO:1901618
1051,GpMF,GO:0003682
3215,GpMF,GO:0003690
9217,GpMF,GO:0015631
1329,GpMF,GO:0008324
685,GpMF,GO:0005154
51734,GpMF,GO:0008092
57658,GpMF,GO:0001047
4774,GpMF,GO:0001159
4174,GpMF,GO:1990837
56893,GpMF,GO:0031593
3491,GpMF,GO:0050839
55031,GpMF,GO:0008233
8831,GpMF,GO:0019900
727800,GpMF,GO:0019787
5272,GpMF,GO:0030414
79774,GpMF,GO:0030234
23551,GpMF,GO:0016462
27071,GpMF,GO:1902936
10013,GpMF,GO:0000975
23682,GpMF,GO:0019001
7157,GpMF,GO:0001077
215,GpMF,GO:0016462
80122,GpMF,GO:0016301
6048,GpMF,GO:0061659
285349,GpMF,GO:0000975
5265,GpMF,GO:0061134
1123,GpMF,GO:0005096
10936,GpMF,GO:0008528
55914,GpMF,GO:0005178
56913,GpMF,GO:0048531
2700,GpMF,GO:0005243
2624,GpMF,GO:0001047
113540,GpMF,GO:0005125
5747,GpMF,GO:0003779
121214,GpMF,GO:0016614
5456,GpMF,GO:0000976
381,GpMF,GO:0005525
27316,GpMF,GO:0044212
3456,GpMF,GO:0016747
128209,GpMF,GO:0001067
163227,GpMF,GO:0000977
6161,GpMF,GO:0005198
6916,GpMF,GO:0020037
23394,GpMF,GO:0003682
84181,GpMF,GO:0008094
10367,GpMF,GO:0005509
55897,GpMF,GO:0044212
192111,GpMF,GO:0008047
9101,GpMF,GO:0036459
80153,GpMF,GO:0003729
197,GpMF,GO:0004869
3763,GpMF,GO:0015077
33,GpMF,GO:1901681
11317,GpMF,GO:0001159
140690,GpMF,GO:0044212
56923,GpMF,GO:0001607
515,GpMF,GO:0015399
55251,GpMF,GO:0008276
83657,GpMF,GO:0017111
51760,GpMF,GO:0005509
8775,GpMF,GO:0005483
5449,GpMF,GO:0044212
10799,GpMF,GO:0004521
2798,GpMF,GO:0004968
8431,GpMF,GO:0000989
10290,GpMF,GO:0004672
3021,GpMF,GO:0000975
5205,GpMF,GO:0042623
23443,GpMF,GO:0015295
9824,GpMF,GO:0030234
5468,GpMF,GO:0098531
81027,GpMF,GO:0016817
1029,GpMF,GO:0004857
79774,GpMF,GO:0030695
9148,GpMF,GO:0045182
10368,GpMF,GO:0022838
1337,GpMF,GO:0009055
5083,GpMF,GO:0000977
3725,GpMF,GO:0005096
5883,GpMF,GO:0016895
10111,GpMF,GO:0004527
