gene_from,relationship,gene_to
51738,ACTIVATION,5021
9138,ACTIVATION,387
1454,ACTIVATION,6194
6667,ACTIVATION,7015
3459,ACTIVATION,3589
3265,ACTIVATION,152831
5567,ACTIVATION,55818
6210,ACTIVATION,55127
376497,ACTIVATION,6604
10762,ACTIVATION,7175
341276,ACTIVATION,2782
7832,ACTIVATION,3219
140735,ACTIVATION,10726
89780,ACTIVATION,7855
51384,ACTIVATION,8322
9184,ACTIVATION,332
3688,ACTIVATION,4638
8021,ACTIVATION,9883
10488,ACTIVATION,8536
1268,ACTIVATION,2786
92840,ACTIVATION,26664
6202,ACTIVATION,27341
4893,ACTIVATION,5595
3972,ACTIVATION,3973
285093,ACTIVATION,390078
29924,ACTIVATION,5530
5971,ACTIVATION,1147
51764,ACTIVATION,390442
5606,ACTIVATION,5906
6427,ACTIVATION,8480
129880,ACTIVATION,22948
51096,ACTIVATION,6187
79310,ACTIVATION,80346
390439,ACTIVATION,2788
9448,ACTIVATION,3654
9136,ACTIVATION,6228
1050,ACTIVATION,9440
1277,ACTIVATION,3695
6364,ACTIVATION,1524
147841,ACTIVATION,1780
6201,ACTIVATION,114049
5527,ACTIVATION,332
283162,ACTIVATION,64108
150,ACTIVATION,10672
441670,ACTIVATION,285093
6628,ACTIVATION,55706
3014,ACTIVATION,23310
5290,ACTIVATION,695
58528,ACTIVATION,6198
2263,ACTIVATION,26291
11069,ACTIVATION,5601
91653,ACTIVATION,3549
9631,ACTIVATION,55339
7905,ACTIVATION,26659
126541,ACTIVATION,2782
81469,ACTIVATION,2774
7905,ACTIVATION,390429
285093,ACTIVATION,26189
64105,ACTIVATION,378708
3265,ACTIVATION,8437
100528032,ACTIVATION,3600
355,ACTIVATION,8772
2769,ACTIVATION,3269
551,ACTIVATION,2916
2688,ACTIVATION,5777
2771,ACTIVATION,431704
5881,ACTIVATION,5590
5922,ACTIVATION,6237
3164,ACTIVATION,2033
572,ACTIVATION,54205
8312,ACTIVATION,6932
256076,ACTIVATION,3678
7039,ACTIVATION,7020
81565,ACTIVATION,79902
2167,ACTIVATION,5469
596,ACTIVATION,54205
1399,ACTIVATION,5599
6657,ACTIVATION,2041
998,ACTIVATION,25936
51118,ACTIVATION,51077
6228,ACTIVATION,25879
2788,ACTIVATION,5330
79023,ACTIVATION,11130
2833,ACTIVATION,388372
5519,ACTIVATION,4040
390326,ACTIVATION,221035
1029,ACTIVATION,595
81341,ACTIVATION,344892
6430,ACTIVATION,9631
375790,ACTIVATION,5747
5293,ACTIVATION,5881
114049,ACTIVATION,6187
23122,ACTIVATION,54908
2254,ACTIVATION,1956
5528,ACTIVATION,64946
85366,ACTIVATION,4635
147841,ACTIVATION,10726
9793,ACTIVATION,1783
50616,ACTIVATION,3977
6654,ACTIVATION,5781
84661,ACTIVATION,57690
55746,ACTIVATION,11004
54960,ACTIVATION,23165
283093,ACTIVATION,64108
3563,ACTIVATION,5008
3594,ACTIVATION,85480
332,ACTIVATION,5528
64105,ACTIVATION,5526
1230,ACTIVATION,3576
7410,ACTIVATION,998
8533,ACTIVATION,93973
2773,ACTIVATION,5566
285093,ACTIVATION,441669
9183,ACTIVATION,55166
5934,ACTIVATION,5501
119694,ACTIVATION,132112
2050,ACTIVATION,1948
2044,ACTIVATION,1944
71,ACTIVATION,10094
81061,ACTIVATION,344892
2902,ACTIVATION,5566
5720,ACTIVATION,7124
4023,ACTIVATION,51129
6210,ACTIVATION,51118
399694,ACTIVATION,3055
843,ACTIVATION,58155
9972,ACTIVATION,9734
283093,ACTIVATION,51764
10189,ACTIVATION,5903
5905,ACTIVATION,5528
57690,ACTIVATION,7157
28389,ACTIVATION,7253
2782,ACTIVATION,5571
3459,ACTIVATION,5008
2776,ACTIVATION,2925
9370,ACTIVATION,23097
93973,ACTIVATION,8533
10451,ACTIVATION,5908
23462,ACTIVATION,2648
10250,ACTIVATION,79023
23246,ACTIVATION,10199
10726,ACTIVATION,54821
1387,ACTIVATION,815
6628,ACTIVATION,9688
2168,ACTIVATION,79718
5568,ACTIVATION,6558
81127,ACTIVATION,65055
8388,ACTIVATION,7905
119749,ACTIVATION,2782
783,ACTIVATION,10681
27071,ACTIVATION,5880
5062,ACTIVATION,5879
9266,ACTIVATION,10672
6599,ACTIVATION,3456
9631,ACTIVATION,53371
11258,ACTIVATION,728642
3992,ACTIVATION,5469
23517,ACTIVATION,6156
403282,ACTIVATION,285093
9020,ACTIVATION,1326
2782,ACTIVATION,22808
5434,ACTIVATION,23543
246184,ACTIVATION,5534
79902,ACTIVATION,54820
1945,ACTIVATION,2044
4893,ACTIVATION,810
3661,ACTIVATION,10379
5159,ACTIVATION,3667
27341,ACTIVATION,25926
80346,ACTIVATION,219958
9790,ACTIVATION,55127
3578,ACTIVATION,3977
5473,ACTIVATION,1233
5159,ACTIVATION,3567
284521,ACTIVATION,221035
661,ACTIVATION,6741
7182,ACTIVATION,7048
285,ACTIVATION,2264
2782,ACTIVATION,81797
116379,ACTIVATION,3443
376497,ACTIVATION,6907
6234,ACTIVATION,9277
6667,ACTIVATION,5600
84699,ACTIVATION,5566
2625,ACTIVATION,902
5501,ACTIVATION,6093
3952,ACTIVATION,3630
85441,ACTIVATION,29841
6773,ACTIVATION,3434
51434,ACTIVATION,5534
2790,ACTIVATION,5571
6672,ACTIVATION,1387
208,ACTIVATION,1385
5440,ACTIVATION,5438
4804,ACTIVATION,5335
5431,ACTIVATION,3178
2044,ACTIVATION,25791
54518,ACTIVATION,7094
3762,ACTIVATION,2784
5568,ACTIVATION,6548
2042,ACTIVATION,25791
11004,ACTIVATION,23122
3805,ACTIVATION,3106
79833,ACTIVATION,5903
343173,ACTIVATION,2788
8890,ACTIVATION,1968
283748,ACTIVATION,2776
6721,ACTIVATION,4598
51764,ACTIVATION,440153
1813,ACTIVATION,5522
5336,ACTIVATION,123745
9656,ACTIVATION,2962
6202,ACTIVATION,10171
1060,ACTIVATION,23279
2690,ACTIVATION,1489
595,ACTIVATION,2735
5592,ACTIVATION,492
1236,ACTIVATION,6367
3575,ACTIVATION,1440
50628,ACTIVATION,5903
5898,ACTIVATION,5879
1437,ACTIVATION,1438
23054,ACTIVATION,19
2769,ACTIVATION,5606
3672,ACTIVATION,1286
51561,ACTIVATION,3559
3162,ACTIVATION,1432
3684,ACTIVATION,3383
80205,ACTIVATION,34
51808,ACTIVATION,9688
246,ACTIVATION,3565
7157,ACTIVATION,1387
81458,ACTIVATION,7905
54820,ACTIVATION,7514
59341,ACTIVATION,5578
5528,ACTIVATION,57082
51143,ACTIVATION,79019
10913,ACTIVATION,1896
2782,ACTIVATION,81127
1374,ACTIVATION,5465
1111,ACTIVATION,7157
5599,ACTIVATION,4772
64946,ACTIVATION,23421
2771,ACTIVATION,1230
9183,ACTIVATION,5528
332,ACTIVATION,701
10663,ACTIVATION,3718
5603,ACTIVATION,4303
64108,ACTIVATION,284532
83597,ACTIVATION,390648
1058,ACTIVATION,701
8648,ACTIVATION,3992
2771,ACTIVATION,3361
5576,ACTIVATION,5528
5105,ACTIVATION,9440
729230,ACTIVATION,6369
1616,ACTIVATION,8767
10762,ACTIVATION,25929
5566,ACTIVATION,4735
2252,ACTIVATION,3791
6608,ACTIVATION,1454
3560,ACTIVATION,3442
219875,ACTIVATION,7905
221035,ACTIVATION,283160
211,ACTIVATION,6604
29126,ACTIVATION,941
5170,ACTIVATION,3551
117246,ACTIVATION,2091
5295,ACTIVATION,7066
4208,ACTIVATION,58
4085,ACTIVATION,9793
4221,ACTIVATION,56975
79544,ACTIVATION,51764
79760,ACTIVATION,9688
3688,ACTIVATION,7057
4927,ACTIVATION,8021
581,ACTIVATION,23368
917,ACTIVATION,5788
23421,ACTIVATION,991
2248,ACTIVATION,3845
92840,ACTIVATION,442194
2774,ACTIVATION,219428
2488,ACTIVATION,7434
26189,ACTIVATION,285093
54892,ACTIVATION,55766
4313,ACTIVATION,4688
5609,ACTIVATION,6885
6886,ACTIVATION,902
113878,ACTIVATION,23385
8338,ACTIVATION,8331
5340,ACTIVATION,5327
51308,ACTIVATION,81797
1780,ACTIVATION,332
926,ACTIVATION,3105
23517,ACTIVATION,6169
359,ACTIVATION,5567
6256,ACTIVATION,2971
6155,ACTIVATION,10438
10672,ACTIVATION,554
6426,ACTIVATION,5903
10250,ACTIVATION,53371
2979,ACTIVATION,2986
2788,ACTIVATION,390326
158131,ACTIVATION,80346
10128,ACTIVATION,2885
84643,ACTIVATION,79980
2962,ACTIVATION,4763
2033,ACTIVATION,581
2782,ACTIVATION,5293
5156,ACTIVATION,29949
6829,ACTIVATION,6618
2353,ACTIVATION,3162
3467,ACTIVATION,3459
472,ACTIVATION,1022
2475,ACTIVATION,1978
3796,ACTIVATION,1062
64109,ACTIVATION,3442
53832,ACTIVATION,282616
3460,ACTIVATION,1437
5528,ACTIVATION,9793
815,ACTIVATION,84699
9183,ACTIVATION,4085
701,ACTIVATION,55166
7531,ACTIVATION,1495
10726,ACTIVATION,3796
3055,ACTIVATION,25759
29893,ACTIVATION,8348
5747,ACTIVATION,3675
7514,ACTIVATION,11004
221035,ACTIVATION,138882
2798,ACTIVATION,2776
55766,ACTIVATION,865
6599,ACTIVATION,2959
2044,ACTIVATION,1945
79172,ACTIVATION,1778
10726,ACTIVATION,9735
5515,ACTIVATION,23381
3157,ACTIVATION,79718
4855,ACTIVATION,196403
3458,ACTIVATION,3581
54961,ACTIVATION,1073
1956,ACTIVATION,2549
192669,ACTIVATION,3014
54815,ACTIVATION,7343
4085,ACTIVATION,5905
55388,ACTIVATION,54107
9586,ACTIVATION,5593
8649,ACTIVATION,9550
29949,ACTIVATION,149233
54821,ACTIVATION,84643
149233,ACTIVATION,3449
28450,ACTIVATION,713
4999,ACTIVATION,5557
403273,ACTIVATION,221035
7010,ACTIVATION,53358
27113,ACTIVATION,1869
5618,ACTIVATION,51561
10636,ACTIVATION,3689
3696,ACTIVATION,1280
2782,ACTIVATION,5924
3661,ACTIVATION,8517
4306,ACTIVATION,1781
3908,ACTIVATION,5621
119694,ACTIVATION,344892
1442,ACTIVATION,64109
2788,ACTIVATION,219479
4174,ACTIVATION,10926
8326,ACTIVATION,1856
8480,ACTIVATION,5903
94239,ACTIVATION,861
79172,ACTIVATION,22919
3845,ACTIVATION,4909
5606,ACTIVATION,8737
80152,ACTIVATION,332
3796,ACTIVATION,9793
5394,ACTIVATION,6201
7424,ACTIVATION,2064
5879,ACTIVATION,5899
5599,ACTIVATION,4137
2826,ACTIVATION,2773
4862,ACTIVATION,5469
2782,ACTIVATION,5594
10512,ACTIVATION,55558
26097,ACTIVATION,9688
79295,ACTIVATION,221035
4957,ACTIVATION,728642
23421,ACTIVATION,55143
64407,ACTIVATION,2771
7314,ACTIVATION,10617
6829,ACTIVATION,54973
1390,ACTIVATION,5573
2047,ACTIVATION,25
80346,ACTIVATION,283092
3459,ACTIVATION,3442
53342,ACTIVATION,2057
51602,ACTIVATION,55131
284532,ACTIVATION,2788
2826,ACTIVATION,56477
140465,ACTIVATION,5500
27340,ACTIVATION,27341
54881,ACTIVATION,9188
9180,ACTIVATION,282618
4893,ACTIVATION,5290
26523,ACTIVATION,84661
6426,ACTIVATION,79023
10928,ACTIVATION,11014
3066,ACTIVATION,861
3454,ACTIVATION,3717
5438,ACTIVATION,7073
100101267,ACTIVATION,9775
2535,ACTIVATION,1855
8853,ACTIVATION,3265
393046,ACTIVATION,221035
3480,ACTIVATION,6464
51143,ACTIVATION,79902
6822,ACTIVATION,5465
369,ACTIVATION,5578
6129,ACTIVATION,5394
10368,ACTIVATION,817
114049,ACTIVATION,6233
23683,ACTIVATION,1385
2491,ACTIVATION,79172
1146,ACTIVATION,5747
25936,ACTIVATION,5903
3447,ACTIVATION,1441
3976,ACTIVATION,1441
441933,ACTIVATION,80346
5293,ACTIVATION,3667
2774,ACTIVATION,126370
4691,ACTIVATION,6208
2908,ACTIVATION,10499
390323,ACTIVATION,51308
6198,ACTIVATION,974
6210,ACTIVATION,134430
11258,ACTIVATION,3320
3630,ACTIVATION,2324
26338,ACTIVATION,80346
10898,ACTIVATION,1477
4790,ACTIVATION,5518
5567,ACTIVATION,55970
25759,ACTIVATION,4233
79159,ACTIVATION,2091
6237,ACTIVATION,9462
55062,ACTIVATION,55054
7319,ACTIVATION,5327
3643,ACTIVATION,4908
84916,ACTIVATION,134430
6205,ACTIVATION,6194
8345,ACTIVATION,8348
29882,ACTIVATION,3569
5579,ACTIVATION,6198
5747,ACTIVATION,1311
2788,ACTIVATION,390066
10803,ACTIVATION,10563
5290,ACTIVATION,2688
7832,ACTIVATION,10036
2246,ACTIVATION,1969
5594,ACTIVATION,84699
26493,ACTIVATION,221035
5261,ACTIVATION,5568
5747,ACTIVATION,5566
3447,ACTIVATION,3566
90196,ACTIVATION,339122
29895,ACTIVATION,9475
341152,ACTIVATION,7905
7905,ACTIVATION,122740
6373,ACTIVATION,1235
5565,ACTIVATION,2790
51128,ACTIVATION,337
1081,ACTIVATION,83729
3676,ACTIVATION,6696
56975,ACTIVATION,4052
551,ACTIVATION,23566
148022,ACTIVATION,8737
6133,ACTIVATION,10438
5430,ACTIVATION,23543
5430,ACTIVATION,23426
4085,ACTIVATION,81930
3337,ACTIVATION,55466
54555,ACTIVATION,51096
23533,ACTIVATION,2791
23594,ACTIVATION,5558
4602,ACTIVATION,5434
10497,ACTIVATION,22999
5566,ACTIVATION,491
65083,ACTIVATION,6203
5592,ACTIVATION,490
5159,ACTIVATION,374
2962,ACTIVATION,1111
29893,ACTIVATION,675
5603,ACTIVATION,5608
8178,ACTIVATION,9656
23523,ACTIVATION,5578
5394,ACTIVATION,6154
55970,ACTIVATION,5582
10762,ACTIVATION,22916
5594,ACTIVATION,4638
9939,ACTIVATION,2733
2788,ACTIVATION,219981
2783,ACTIVATION,112
59345,ACTIVATION,5563
9184,ACTIVATION,79023
23649,ACTIVATION,990
1123,ACTIVATION,1211
23165,ACTIVATION,5903
51764,ACTIVATION,5566
285093,ACTIVATION,4992
5566,ACTIVATION,1388
1783,ACTIVATION,8655
6427,ACTIVATION,9631
8349,ACTIVATION,10051
2778,ACTIVATION,5021
2773,ACTIVATION,2833
5435,ACTIVATION,5440
246184,ACTIVATION,8556
10046,ACTIVATION,23493
92840,ACTIVATION,390265
332,ACTIVATION,84643
84135,ACTIVATION,10436
132112,ACTIVATION,402135
3148,ACTIVATION,3005
5350,ACTIVATION,5501
11103,ACTIVATION,51096
7905,ACTIVATION,135924
108,ACTIVATION,2782
5532,ACTIVATION,572
29882,ACTIVATION,8556
5599,ACTIVATION,5469
51143,ACTIVATION,348235
2263,ACTIVATION,1435
1442,ACTIVATION,2689
5564,ACTIVATION,10645
140735,ACTIVATION,332
5581,ACTIVATION,8989
122042,ACTIVATION,6019
4914,ACTIVATION,2252
7157,ACTIVATION,5590
2033,ACTIVATION,3451
8325,ACTIVATION,7483
9295,ACTIVATION,23165
1840,ACTIVATION,23385
7471,ACTIVATION,4041
51308,ACTIVATION,126541
192669,ACTIVATION,8349
2919,ACTIVATION,1233
5747,ACTIVATION,3679
1956,ACTIVATION,3716
5599,ACTIVATION,6416
3561,ACTIVATION,3596
6229,ACTIVATION,25879
5529,ACTIVATION,25936
55357,ACTIVATION,7879
5335,ACTIVATION,1906
3675,ACTIVATION,6714
10607,ACTIVATION,117246
1813,ACTIVATION,28227
391114,ACTIVATION,221035
3665,ACTIVATION,9641
51585,ACTIVATION,1022
6249,ACTIVATION,84643
64108,ACTIVATION,26533
815,ACTIVATION,90993
3695,ACTIVATION,1277
57690,ACTIVATION,9757
6158,ACTIVATION,10438
3565,ACTIVATION,3568
5295,ACTIVATION,118788
79050,ACTIVATION,55131
8602,ACTIVATION,4691
10163,ACTIVATION,10093
80346,ACTIVATION,390154
55746,ACTIVATION,55110
2321,ACTIVATION,627
2353,ACTIVATION,7043
3976,ACTIVATION,3590
10663,ACTIVATION,2773
3815,ACTIVATION,5290
1032,ACTIVATION,472
2776,ACTIVATION,5028
2180,ACTIVATION,10499
2770,ACTIVATION,113
4215,ACTIVATION,8491
335,ACTIVATION,6256
3586,ACTIVATION,3565
3440,ACTIVATION,2057
53632,ACTIVATION,6794
2321,ACTIVATION,2254
3198,ACTIVATION,8349
343169,ACTIVATION,51308
6198,ACTIVATION,5567
51764,ACTIVATION,390437
4776,ACTIVATION,5533
1236,ACTIVATION,5473
5436,ACTIVATION,23543
441669,ACTIVATION,221035
9184,ACTIVATION,51143
3013,ACTIVATION,474382
65055,ACTIVATION,26333
10681,ACTIVATION,5599
23030,ACTIVATION,94239
83597,ACTIVATION,138805
3449,ACTIVATION,3665
7297,ACTIVATION,3460
84916,ACTIVATION,84128
84152,ACTIVATION,5573
9180,ACTIVATION,11009
154754,ACTIVATION,2149
79682,ACTIVATION,55920
51308,ACTIVATION,390168
219429,ACTIVATION,51764
5501,ACTIVATION,64946
51143,ACTIVATION,6396
2915,ACTIVATION,2767
1387,ACTIVATION,23493
2782,ACTIVATION,219858
51129,ACTIVATION,6604
3673,ACTIVATION,3371
3562,ACTIVATION,5156
2323,ACTIVATION,2321
23710,ACTIVATION,64786
83597,ACTIVATION,122748
387,ACTIVATION,23365
121129,ACTIVATION,83597
23246,ACTIVATION,51602
5605,ACTIVATION,5879
3953,ACTIVATION,3458
11097,ACTIVATION,57187
83597,ACTIVATION,390037
3689,ACTIVATION,3383
5335,ACTIVATION,2066
4602,ACTIVATION,5437
3441,ACTIVATION,1387
26245,ACTIVATION,2782
132112,ACTIVATION,284383
3567,ACTIVATION,53832
5434,ACTIVATION,545
79345,ACTIVATION,83597
5879,ACTIVATION,84612
51808,ACTIVATION,348995
51602,ACTIVATION,22803
65125,ACTIVATION,7316
4116,ACTIVATION,79902
3762,ACTIVATION,54331
2770,ACTIVATION,5568
285093,ACTIVATION,81470
5439,ACTIVATION,7072
8516,ACTIVATION,7450
1780,ACTIVATION,3320
4995,ACTIVATION,2788
2782,ACTIVATION,219428
53632,ACTIVATION,81617
4050,ACTIVATION,4055
113,ACTIVATION,2785
4995,ACTIVATION,221035
842,ACTIVATION,8672
84248,ACTIVATION,9883
5054,ACTIVATION,4862
5435,ACTIVATION,2962
64600,ACTIVATION,2776
55920,ACTIVATION,9735
27436,ACTIVATION,5296
6845,ACTIVATION,3593
132112,ACTIVATION,391109
887,ACTIVATION,9630
7072,ACTIVATION,22916
1280,ACTIVATION,3678
8797,ACTIVATION,7157
8349,ACTIVATION,55766
2774,ACTIVATION,219482
58985,ACTIVATION,3441
9844,ACTIVATION,5880
55166,ACTIVATION,80776
26338,ACTIVATION,344892
2915,ACTIVATION,9630
3574,ACTIVATION,1956
8021,ACTIVATION,9734
6396,ACTIVATION,9793
80789,ACTIVATION,51585
8348,ACTIVATION,26523
26212,ACTIVATION,2774
5970,ACTIVATION,4214
1910,ACTIVATION,10672
100101267,ACTIVATION,26097
22930,ACTIVATION,2589
51585,ACTIVATION,65123
5526,ACTIVATION,332
65083,ACTIVATION,79159
80346,ACTIVATION,26716
23118,ACTIVATION,7186
54107,ACTIVATION,6118
390162,ACTIVATION,65055
23310,ACTIVATION,3018
3694,ACTIVATION,3371
948,ACTIVATION,51003
2911,ACTIVATION,2768
83597,ACTIVATION,4992
5787,ACTIVATION,10253
2034,ACTIVATION,79923
5568,ACTIVATION,2891
65055,ACTIVATION,81050
2790,ACTIVATION,5600
8290,ACTIVATION,10592
6300,ACTIVATION,5602
865,ACTIVATION,3977
6210,ACTIVATION,1454
23236,ACTIVATION,5580
6361,ACTIVATION,7852
2033,ACTIVATION,7157
841,ACTIVATION,8567
1386,ACTIVATION,5600
391196,ACTIVATION,7905
79718,ACTIVATION,27242
9965,ACTIVATION,3791
219875,ACTIVATION,2788
823,ACTIVATION,7094
25,ACTIVATION,1019
441308,ACTIVATION,221035
2147,ACTIVATION,2770
5747,ACTIVATION,25759
5788,ACTIVATION,2534
57082,ACTIVATION,57405
59345,ACTIVATION,3763
488,ACTIVATION,4851
2784,ACTIVATION,783
27042,ACTIVATION,6229
3693,ACTIVATION,3908
6249,ACTIVATION,79172
728642,ACTIVATION,7531
7039,ACTIVATION,5159
2260,ACTIVATION,25759
8894,ACTIVATION,1967
83597,ACTIVATION,390093
1029,ACTIVATION,1021
9575,ACTIVATION,79365
91782,ACTIVATION,11337
2792,ACTIVATION,53632
64946,ACTIVATION,5501
6741,ACTIVATION,10621
1436,ACTIVATION,4254
81887,ACTIVATION,55759
390442,ACTIVATION,344892
2788,ACTIVATION,134083
163688,ACTIVATION,5836
3600,ACTIVATION,5618
3358,ACTIVATION,2776
23054,ACTIVATION,4199
6205,ACTIVATION,57050
5257,ACTIVATION,5566
7984,ACTIVATION,2782
6827,ACTIVATION,5440
10411,ACTIVATION,113
5566,ACTIVATION,486
5260,ACTIVATION,5834
5599,ACTIVATION,10411
2776,ACTIVATION,185
51308,ACTIVATION,79324
5159,ACTIVATION,6464
493,ACTIVATION,7137
3590,ACTIVATION,3449
3679,ACTIVATION,5649
53632,ACTIVATION,55437
5518,ACTIVATION,3619
1942,ACTIVATION,1969
23636,ACTIVATION,84321
1857,ACTIVATION,139285
2324,ACTIVATION,5155
5604,ACTIVATION,5567
2774,ACTIVATION,1131
2788,ACTIVATION,393046
81029,ACTIVATION,64840
7033,ACTIVATION,2625
26333,ACTIVATION,132112
2774,ACTIVATION,403253
282770,ACTIVATION,7905
23279,ACTIVATION,29894
817,ACTIVATION,782
5290,ACTIVATION,2908
341152,ACTIVATION,132112
23636,ACTIVATION,79833
7905,ACTIVATION,390036
6714,ACTIVATION,2017
23411,ACTIVATION,9370
81472,ACTIVATION,7905
7066,ACTIVATION,3454
341799,ACTIVATION,92840
2774,ACTIVATION,219865
2222,ACTIVATION,6667
3561,ACTIVATION,3567
1285,ACTIVATION,3691
3595,ACTIVATION,51561
9183,ACTIVATION,54908
51308,ACTIVATION,26686
8440,ACTIVATION,106821730
6374,ACTIVATION,2829
5879,ACTIVATION,1855
4331,ACTIVATION,8861
51308,ACTIVATION,390265
151648,ACTIVATION,83540
3575,ACTIVATION,3600
2774,ACTIVATION,128366
4158,ACTIVATION,2488
6256,ACTIVATION,2195
344892,ACTIVATION,219417
129880,ACTIVATION,10575
54821,ACTIVATION,6232
1022,ACTIVATION,1111
7073,ACTIVATION,5441
3796,ACTIVATION,11130
92840,ACTIVATION,79334
5159,ACTIVATION,5331
5021,ACTIVATION,55799
1386,ACTIVATION,5592
7414,ACTIVATION,5295
1175,ACTIVATION,7474
94239,ACTIVATION,255626
11097,ACTIVATION,9883
22849,ACTIVATION,5347
84324,ACTIVATION,9883
653361,ACTIVATION,4313
394,ACTIVATION,1212
3579,ACTIVATION,2778
5295,ACTIVATION,4803
58528,ACTIVATION,84335
11004,ACTIVATION,1780
2247,ACTIVATION,4893
5468,ACTIVATION,2475
6249,ACTIVATION,699
5430,ACTIVATION,5441
4803,ACTIVATION,2064
3447,ACTIVATION,3590
10379,ACTIVATION,4939
64108,ACTIVATION,81061
9972,ACTIVATION,8480
701,ACTIVATION,1063
4994,ACTIVATION,51764
7059,ACTIVATION,3655
83452,ACTIVATION,83548
23517,ACTIVATION,6175
79902,ACTIVATION,54960
54821,ACTIVATION,55143
2774,ACTIVATION,7905
219484,ACTIVATION,285093
219968,ACTIVATION,83597
10726,ACTIVATION,79902
123745,ACTIVATION,10672
50846,ACTIVATION,57154
282618,ACTIVATION,3590
9688,ACTIVATION,10189
3595,ACTIVATION,2056
8844,ACTIVATION,4296
140735,ACTIVATION,25909
6428,ACTIVATION,8086
10672,ACTIVATION,5321
2811,ACTIVATION,865
27436,ACTIVATION,5295
6232,ACTIVATION,25926
2322,ACTIVATION,2253
4927,ACTIVATION,9775
6908,ACTIVATION,29101
132112,ACTIVATION,127066
5567,ACTIVATION,5257
3455,ACTIVATION,3592
5568,ACTIVATION,23439
220134,ACTIVATION,51143
6228,ACTIVATION,25926
2829,ACTIVATION,3717
7422,ACTIVATION,54567
84643,ACTIVATION,57405
728642,ACTIVATION,8481
79003,ACTIVATION,10726
51738,ACTIVATION,4886
23710,ACTIVATION,128866
51585,ACTIVATION,2963
1050,ACTIVATION,1387
3600,ACTIVATION,100528032
701,ACTIVATION,23122
55143,ACTIVATION,1063
5394,ACTIVATION,6167
344892,ACTIVATION,343170
23246,ACTIVATION,57418
779,ACTIVATION,815
132112,ACTIVATION,128360
137970,ACTIVATION,6714
5578,ACTIVATION,23683
50943,ACTIVATION,861
6201,ACTIVATION,10171
23082,ACTIVATION,51106
5156,ACTIVATION,2056
125963,ACTIVATION,344892
5521,ACTIVATION,1813
5105,ACTIVATION,9968
55166,ACTIVATION,1778
2822,ACTIVATION,10945
2792,ACTIVATION,5565
1489,ACTIVATION,2057
65055,ACTIVATION,219957
2017,ACTIVATION,10319
83729,ACTIVATION,91
55759,ACTIVATION,57418
80310,ACTIVATION,7010
4804,ACTIVATION,2254
2177,ACTIVATION,5434
4137,ACTIVATION,5599
5880,ACTIVATION,23396
7058,ACTIVATION,3696
3567,ACTIVATION,149233
4798,ACTIVATION,10920
4927,ACTIVATION,10762
6385,ACTIVATION,7058
341799,ACTIVATION,2774
245973,ACTIVATION,389541
27006,ACTIVATION,4914
2017,ACTIVATION,375790
3454,ACTIVATION,7066
56915,ACTIVATION,25926
219956,ACTIVATION,83597
567,ACTIVATION,5777
255189,ACTIVATION,2776
84647,ACTIVATION,2767
11337,ACTIVATION,5289
6387,ACTIVATION,3265
79023,ACTIVATION,81930
7157,ACTIVATION,604
378708,ACTIVATION,11130
1280,ACTIVATION,3680
283189,ACTIVATION,2782
9899,ACTIVATION,3910
64764,ACTIVATION,5582
6732,ACTIVATION,10929
4085,ACTIVATION,10403
4791,ACTIVATION,6285
2787,ACTIVATION,9254
2846,ACTIVATION,2778
8602,ACTIVATION,88745
27113,ACTIVATION,7157
115,ACTIVATION,10000
7027,ACTIVATION,8900
26532,ACTIVATION,221035
2064,ACTIVATION,7021
3674,ACTIVATION,3017
5609,ACTIVATION,4296
8379,ACTIVATION,699
3643,ACTIVATION,2549
6361,ACTIVATION,1235
1977,ACTIVATION,53371
80776,ACTIVATION,23122
6774,ACTIVATION,7431
3559,ACTIVATION,1399
2782,ACTIVATION,256892
6464,ACTIVATION,183
5603,ACTIVATION,7535
9877,ACTIVATION,5903
127066,ACTIVATION,2774
5880,ACTIVATION,5898
79324,ACTIVATION,51308
3619,ACTIVATION,23122
5469,ACTIVATION,7296
11004,ACTIVATION,151648
728642,ACTIVATION,10382
3559,ACTIVATION,1442
55860,ACTIVATION,367
57459,ACTIVATION,7343
3362,ACTIVATION,2774
6844,ACTIVATION,64130
6426,ACTIVATION,9883
4670,ACTIVATION,5437
56477,ACTIVATION,2833
283189,ACTIVATION,65055
2033,ACTIVATION,5346
58508,ACTIVATION,192670
6885,ACTIVATION,6300
10681,ACTIVATION,53632
338674,ACTIVATION,344892
51806,ACTIVATION,4843
285093,ACTIVATION,81300
7479,ACTIVATION,5515
441308,ACTIVATION,285093
784,ACTIVATION,2782
5156,ACTIVATION,3443
10563,ACTIVATION,1524
2535,ACTIVATION,2932
1956,ACTIVATION,3578
5929,ACTIVATION,27327
3693,ACTIVATION,1297
51764,ACTIVATION,119678
8677,ACTIVATION,8674
79172,ACTIVATION,79682
5582,ACTIVATION,56848
2263,ACTIVATION,5296
23332,ACTIVATION,401541
3446,ACTIVATION,53833
57521,ACTIVATION,3476
9212,ACTIVATION,10403
64108,ACTIVATION,219487
23225,ACTIVATION,6429
6234,ACTIVATION,6194
10672,ACTIVATION,8698
3455,ACTIVATION,50604
9475,ACTIVATION,54776
2264,ACTIVATION,1945
442191,ACTIVATION,7905
285093,ACTIVATION,338675
57122,ACTIVATION,84321
5161,ACTIVATION,5467
2770,ACTIVATION,4544
51308,ACTIVATION,26245
